Messstelle 3241 9874, Grundwasserstand in m über NHN92
 
15.02.2002;     27,49
22.02.2002;     27,52
01.03.2002;     27,55
08.03.2002;     27,55
15.03.2002;     27,54
22.03.2002;     27,54
01.04.2002;     27,36
08.04.2002;     27,37
15.04.2002;     27,44
22.04.2002;     27,48
01.05.2002;     27,46
08.05.2002;     27,44
15.05.2002;     27,41
22.05.2002;     27,35
01.06.2002;     27,31
08.06.2002;     27,29
15.06.2002;     27,28
22.06.2002;     27,27
01.07.2002;     27,25
08.07.2002;     27,24
15.07.2002;     27,22
22.07.2002;     27,27
01.08.2002;     27,30
08.08.2002;     27,34
15.08.2002;     27,37
22.08.2002;     27,39
01.09.2002;     27,21
08.09.2002;     27,20
15.09.2002;     27,21
22.09.2002;     27,25
01.10.2002;     27,30
08.10.2002;     27,31
15.10.2002;     27,33
22.10.2002;     27,32
01.11.2002;     27,47
08.11.2002;     27,43
15.11.2002;     27,40
22.11.2002;     27,38
01.12.2002;     27,40
08.12.2002;     27,37
15.12.2002;     27,29
22.12.2002;     27,22
01.01.2003;     27,14
08.01.2003;     27,23
15.01.2003;     27,32
22.01.2003;     27,30
01.02.2003;     27,37
08.02.2003;     27,28
15.02.2003;     27,19
22.02.2003;     27,18
01.03.2003;     27,18
08.03.2003;     27,17
15.03.2003;     27,22
22.03.2003;     27,27
01.04.2003;     27,23
08.04.2003;     27,18
15.04.2003;     27,21
22.04.2003;     27,22
01.05.2003;     27,23
08.05.2003;     27,22
15.05.2003;     27,23
22.05.2003;     27,25
01.06.2003;     27,13
08.06.2003;     27,02
15.06.2003;     26,99
22.06.2003;     26,96
01.07.2003;     26,98
08.07.2003;     26,99
15.07.2003;     26,96
22.07.2003;     26,94
01.08.2003;     26,91
08.08.2003;     26,86
15.08.2003;     26,75
22.08.2003;     26,71
01.09.2003;     26,67
08.09.2003;     26,65
15.09.2003;     26,68
22.09.2003;     26,71
01.10.2003;     26,74
08.10.2003;     26,82
15.10.2003;     26,93
22.10.2003;     27,03
01.11.2003;     27,06
08.11.2003;     27,10
15.11.2003;     27,13
22.11.2003;     27,15
01.12.2003;     27,14
08.12.2003;     27,13
15.12.2003;     27,14
22.12.2003;     27,16
01.01.2004;     27,18
08.01.2004;     27,24
15.01.2004;     27,29
22.01.2004;     27,35
01.02.2004;     27,39
08.02.2004;     27,44
15.02.2004;     27,40
22.02.2004;     27,36
01.03.2004;     27,32
08.03.2004;     27,28
15.03.2004;     27,25
22.03.2004;     27,26
01.04.2004;     27,27
08.04.2004;     27,28
15.04.2004;     27,28
22.04.2004;     27,24
01.05.2004;     27,20
08.05.2004;     27,22
15.05.2004;     27,19
22.05.2004;     27,16
01.06.2004;     27,13
08.06.2004;     27,12
15.06.2004;     27,14
22.06.2004;     27,19
01.07.2004;     27,16
08.07.2004;     27,14
15.07.2004;     27,22
22.07.2004;     27,31
01.08.2004;     27,24
08.08.2004;     27,17
15.08.2004;     27,14
22.08.2004;     27,13
01.09.2004;     27,17
08.09.2004;     27,15
15.09.2004;     27,14
22.09.2004;     27,11
01.10.2004;     27,14
08.10.2004;     27,19
15.10.2004;     27,20
22.10.2004;     27,21
01.11.2004;     27,22
08.11.2004;     27,23
15.11.2004;     27,23
22.11.2004;     27,31
01.12.2004;     27,28
08.12.2004;     27,24
15.12.2004;     27,22
22.12.2004;     27,18
01.01.2005;     27,20
08.01.2005;     27,30
15.01.2005;     27,28
22.01.2005;     27,38
01.02.2005;     27,34
08.02.2005;     27,36
15.02.2005;     27,42
22.02.2005;     27,40
01.03.2005;     27,35
08.03.2005;     27,29
15.03.2005;     27,41
22.03.2005;     27,35
01.04.2005;     27,26
08.04.2005;     27,21
15.04.2005;     27,25
22.04.2005;     27,20
01.05.2005;     27,19
08.05.2005;     27,22
15.05.2005;     27,19
22.05.2005;     27,23
01.06.2005;     27,26
08.06.2005;     27,25
15.06.2005;     27,23
22.06.2005;     27,16
01.07.2005;     27,07
08.07.2005;     27,14
15.07.2005;     27,26
22.07.2005;     27,25
01.08.2005;     27,32
08.08.2005;     27,40
15.08.2005;     27,40
22.08.2005;     27,31
01.09.2005;     27,25
08.09.2005;     27,18
15.09.2005;     27,09
22.09.2005;     27,15
01.10.2005;     27,16
08.10.2005;     27,17
15.10.2005;     27,18
22.10.2005;     27,16
01.11.2005;     27,24
08.11.2005;     27,24
15.11.2005;     27,25
22.11.2005;     27,26
01.12.2005;     27,24
08.12.2005;     27,23
15.12.2005;     27,27
22.12.2005;     27,30
01.01.2006;     27,34
08.01.2006;     27,35
15.01.2006;     27,33
22.01.2006;     27,29
01.02.2006;     27,20
08.02.2006;     27,11
15.02.2006;     27,39
22.02.2006;     27,43
01.03.2006;     27,34
08.03.2006;     27,20
15.03.2006;     27,14
22.03.2006;     27,30
01.04.2006;     27,46
08.04.2006;     27,43
15.04.2006;     27,36
22.04.2006;     27,35
01.05.2006;     27,34
08.05.2006;     27,26
15.05.2006;     27,24
22.05.2006;     27,22
01.06.2006;     27,22
08.06.2006;     27,23
15.06.2006;     27,22
22.06.2006;     27,20
01.07.2006;     27,14
08.07.2006;     27,09
15.07.2006;     27,04
22.07.2006;     27,00
01.08.2006;     26,94
08.08.2006;     26,86
15.08.2006;     26,85
22.08.2006;     26,83
01.09.2006;     26,86
08.09.2006;     26,91
15.09.2006;     27,02
22.09.2006;     26,94
01.10.2006;     26,90
08.10.2006;     26,89
15.10.2006;     26,94
22.10.2006;     27,03
01.11.2006;     27,05
08.11.2006;     27,07
15.11.2006;     27,10
22.11.2006;     27,13
01.12.2006;     27,16
08.12.2006;     27,18
15.12.2006;     27,17
22.12.2006;     27,15
01.01.2007;     27,14
08.01.2007;     27,19
15.01.2007;     27,25
22.01.2007;     27,32
01.02.2007;     27,39
08.02.2007;     27,35
15.02.2007;     27,32
22.02.2007;     27,34
03.03.2007;     27,39
10.03.2007;     27,46
17.03.2007;     27,30
24.03.2007;     27,46
01.04.2007;     27,35
08.04.2007;     27,30
15.04.2007;     27,24
22.04.2007;     27,19
02.05.2007;     27,23
09.05.2007;     27,12
16.05.2007;     27,27
23.05.2007;     27,30
01.06.2007;     27,32
08.06.2007;     27,30
16.06.2007;     27,27
22.06.2007;     27,62
01.07.2007;     27,42
08.07.2007;     27,42
15.07.2007;     27,43
22.07.2007;     27,70
01.08.2007;     27,52
08.08.2007;     27,33
15.08.2007;     27,31
24.08.2007;     27,39
01.09.2007;     27,29
08.09.2007;     27,28
15.09.2007;     27,25
22.09.2007;     27,20
01.10.2007;     27,26
07.10.2007;     27,37
14.10.2007;     27,27
21.10.2007;     27,23
02.11.2007;     27,21
08.11.2007;     27,23
15.11.2007;     27,36
22.11.2007;     27,29
01.12.2007;     27,28
08.12.2007;     27,41
15.12.2007;     27,35
22.12.2007;     27,23
01.01.2008;     27,17
09.01.2008;     27,17
16.01.2008;     27,18
23.01.2008;     27,73
02.02.2008;     27,57
09.02.2008;     27,46
16.02.2008;     27,32
23.02.2008;     27,28
01.03.2008;     27,34
08.03.2008;     27,43
15.03.2008;     27,41
22.03.2008;     27,47
01.04.2008;     27,39
08.04.2008;     27,46
15.04.2008;     27,47
22.04.2008;     27,45
01.05.2008;     27,28
08.05.2008;     27,26
15.05.2008;     27,24
22.05.2008;     27,21
01.06.2008;     27,12
08.06.2008;     27,04
15.06.2008;     27,04
22.06.2008;     27,02
01.07.2008;     27,01
08.07.2008;     27,00
15.07.2008;     27,07
22.07.2008;     27,08
01.08.2008;     26,98
08.08.2008;     27,00
15.08.2008;     27,02
22.08.2008;     27,10
01.09.2008;     27,09
08.09.2008;     27,08
15.09.2008;     27,07
22.09.2008;     27,05
01.10.2008;     27,12
08.10.2008;     27,16
15.10.2008;     27,17
22.10.2008;     27,19
01.11.2008;     27,28
09.11.2008;     27,26
15.11.2008;     27,25
22.11.2008;     27,24
01.12.2008;     27,28
08.12.2008;     27,32
15.12.2008;     27,26
22.12.2008;     27,23
01.01.2009;     27,19
08.01.2009;     27,14
15.01.2009;     27,09
22.01.2009;     27,12
01.02.2009;     27,15
08.02.2009;     27,16
15.02.2009;     27,17
22.02.2009;     27,25
01.03.2009;     27,38
08.03.2009;     27,39
15.03.2009;     27,39
22.03.2009;     27,30
01.04.2009;     27,24
08.04.2009;     27,21
15.04.2009;     27,17
22.04.2009;     27,14
01.05.2009;     27,12
08.05.2009;     27,10
15.05.2009;     27,08
22.05.2009;     27,06
01.06.2009;     27,04
08.06.2009;     27,03
15.06.2009;     27,07
22.06.2009;     27,04
01.07.2009;     27,01
08.07.2009;     26,95
15.07.2009;     26,93
21.07.2009;     27,02
01.08.2009;     26,96
08.08.2009;     26,89
15.08.2009;     26,84
22.08.2009;     26,78
01.09.2009;     26,71
08.09.2009;     26,71
15.09.2009;     26,68
22.09.2009;     26,74
01.10.2009;     26,75
08.10.2009;     26,88
15.10.2009;     27,05
22.10.2009;     27,10
01.11.2009;     27,14
08.11.2009;     27,20
15.11.2009;     27,21
22.11.2009;     27,22
01.12.2009;     27,29
10.12.2009;     27,35
15.12.2009;     27,34
22.12.2009;     27,26
01.01.2010;     27,29
08.01.2010;     27,22
15.01.2010;     27,16
22.01.2010;     27,14
31.01.2010;     27,10
07.02.2010;     27,09
14.02.2010;     27,07
21.02.2010;     27,07
28.02.2010;     27,45
07.03.2010;     27,42
14.03.2010;     27,34
21.03.2010;     27,35
01.04.2010;     27,31
08.04.2010;     27,27
15.04.2010;     27,24
22.04.2010;     27,21
01.05.2010;     27,21
08.05.2010;     27,24
15.05.2010;     27,26
22.05.2010;     27,48
01.06.2010;     27,43
08.06.2010;     27,36
15.06.2010;     27,29
22.06.2010;     27,23
01.07.2010;     27,12
08.07.2010;     27,06
15.07.2010;     26,99
22.07.2010;     26,88
01.08.2010;     26,80
08.08.2010;     26,81
15.08.2010;     26,84
22.08.2010;     27,02
01.09.2010;     27,15
08.09.2010;     27,28
15.09.2010;     27,36
26.09.2010;     27,29
03.10.2010;     27,45
10.10.2010;     27,24
17.10.2010;     27,20
24.10.2010;     27,21
03.11.2010;     27,18
08.11.2010;     27,38
15.11.2010;     27,32
22.11.2010;     27,40
03.12.2010;     27,28
08.12.2010;     27,23
15.12.2010;     27,35
22.12.2010;     27,31
01.01.2011;     27,26
08.01.2011;     27,50
15.01.2011;     27,60
22.01.2011;     27,52
02.02.2011;     27,36
08.02.2011;     27,51
15.02.2011;     27,48
21.02.2011;     27,35
01.03.2011;     27,22
08.03.2011;     27,22
15.03.2011;     27,28
21.03.2011;     27,31
02.04.2011;     27,25
09.04.2011;     27,28
16.04.2011;     27,25
23.04.2011;     27,21
01.05.2011;     27,16
08.05.2011;     27,09
16.05.2011;     27,06
22.05.2011;     27,17
01.06.2011;     27,12
08.06.2011;     27,03
15.06.2011;     27,01
22.06.2011;     27,02
01.07.2011;     27,07
08.07.2011;     27,40
15.07.2011;     27,39
22.07.2011;     27,38
02.08.2011;     27,67
08.08.2011;     27,60
15.08.2011;     27,67
22.08.2011;     27,48
01.09.2011;     27,39
08.09.2011;     27,31
15.09.2011;     27,32
22.09.2011;     27,23
01.10.2011;     27,20
08.10.2011;     27,17
15.10.2011;     27,22
23.10.2011;     27,28
01.11.2011;     27,24
08.11.2011;     27,23
15.11.2011;     27,23
23.11.2011;     27,21
02.12.2011;     27,24
09.12.2011;     27,28
16.12.2011;     27,38
22.12.2011;     27,44
01.01.2012;     27,39
08.01.2012;     27,49
15.01.2012;     27,43
22.01.2012;     27,53
01.02.2012;     27,40
08.02.2012;     27,34
15.02.2012;     27,18
22.02.2012;     27,37
01.03.2012;     27,44
07.03.2012;     27,38
14.03.2012;     27,31
22.03.2012;     27,27
01.04.2012;     27,26
08.04.2012;     27,25
16.04.2012;     27,27
23.04.2012;     27,20
02.05.2012;     27,20
09.05.2012;     27,18
15.05.2012;     27,22
21.05.2012;     27,15
02.06.2012;     26,94
08.06.2012;     26,96
15.06.2012;     26,90
22.06.2012;     26,86
01.07.2012;     27,04
08.07.2012;     27,13
16.07.2012;     27,15
22.07.2012;     27,18
02.08.2012;     27,17
08.08.2012;     27,16
15.08.2012;     27,09
22.08.2012;     27,02
02.09.2012;     27,00
08.09.2012;     26,97
17.09.2012;     26,96
23.09.2012;     26,95
01.10.2012;     27,05
08.10.2012;     27,16
14.10.2012;     27,22
21.10.2012;     27,18
02.11.2012;     27,12
09.11.2012;     27,16
16.11.2012;     27,15
22.11.2012;     27,14
01.12.2012;     27,15
08.12.2012;     27,17
15.12.2012;     27,20
22.12.2012;     27,33
02.01.2013;     27,36
08.01.2013;     27,49
15.01.2013;     27,44
22.01.2013;     27,31
02.02.2013;     27,37
09.02.2013;     27,53
16.02.2013;     27,43
23.02.2013;     27,39
02.03.2013;     27,39
09.03.2013;     27,32
15.03.2013;     27,30
21.03.2013;     27,28
01.04.2013;     27,32
08.04.2013;     27,38
15.04.2013;     27,35
22.04.2013;     27,26
01.05.2013;     27,19
08.05.2013;     27,19
15.05.2013;     27,18
22.05.2013;     27,16
02.06.2013;     27,43
08.06.2013;     27,33
16.06.2013;     27,21
23.06.2013;     27,25
01.07.2013;     27,30
08.07.2013;     27,24
15.07.2013;     27,17
22.07.2013;     27,09
01.08.2013;     27,03
08.08.2013;     27,03
15.08.2013;     27,07
22.08.2013;     27,05
01.09.2013;     26,99
10.09.2013;     27,07
15.09.2013;     27,09
23.09.2013;     27,12
01.10.2013;     27,07
08.10.2013;     27,04
15.10.2013;     27,26
22.10.2013;     27,31
01.11.2013;     27,23
08.11.2013;     27,32
14.11.2013;     27,29
21.11.2013;     27,31
02.12.2013;     27,25
09.12.2013;     27,34
15.12.2013;     27,36
23.12.2013;     27,22
01.01.2014;     27,22
09.01.2014;     27,29
15.01.2014;     27,27
21.01.2014;     27,26
01.02.2014;     27,07
07.02.2014;     27,05
14.02.2014;     27,09
21.02.2014;     27,05
01.03.2014;     27,01
08.03.2014;     26,95
16.03.2014;     26,89
23.03.2014;     26,82
01.04.2014;     26,89
08.04.2014;     27,03
15.04.2014;     27,00
22.04.2014;     27,05
02.05.2014;     27,03
08.05.2014;     27,03
15.05.2014;     27,04
22.05.2014;     26,93
01.06.2014;     26,91
09.06.2014;     26,90
15.06.2014;     26,95
22.06.2014;     26,90
02.07.2014;     27,00
08.07.2014;     27,00
15.07.2014;     27,01
21.07.2014;     27,02
01.08.2014;     26,99
08.08.2014;     26,92
15.08.2014;     26,93
22.08.2014;     26,97
01.09.2014;     26,92
08.09.2014;     26,88
15.09.2014;     26,88
22.09.2014;     26,87
30.09.2014;     26,87
08.10.2014;     26,88
16.10.2014;     26,88
22.10.2014;     26,90
01.11.2014;     26,94
07.11.2014;     27,05
14.11.2014;     26,98
23.11.2014;     26,92
01.12.2014;     26,93
08.12.2014;     26,89
15.12.2014;     26,97
22.12.2014;     27,07
02.01.2015;     27,09
08.01.2015;     27,13
15.01.2015;     27,32
24.01.2015;     27,27
02.02.2015;     27,32
09.02.2015;     27,29
16.02.2015;     27,24
22.02.2015;     27,18
02.03.2015;     27,17
09.03.2015;     27,16
16.03.2015;     27,13
22.03.2015;     27,16
01.04.2015;     27,16
08.04.2015;     27,17
15.04.2015;     27,16
22.04.2015;     27,14
30.04.2015;     27,14
08.05.2015;     27,15
16.05.2015;     27,13
23.05.2015;     27,11
01.06.2015;     27,09
10.06.2015;     27,07
15.06.2015;     27,05
22.06.2015;     27,06
02.07.2015;     27,05
08.07.2015;     26,96
15.07.2015;     27,01
22.07.2015;     27,06
01.08.2015;     27,00
09.08.2015;     26,95
15.08.2015;     26,94
23.08.2015;     27,07
01.09.2015;     27,13
07.09.2015;     27,16
15.09.2015;     27,16
22.09.2015;     27,12
01.10.2015;     27,07
08.10.2015;     27,08
16.10.2015;     27,16
23.10.2015;     27,23
02.11.2015;     27,14
09.11.2015;     27,18
16.11.2015;     27,24
22.11.2015;     27,33
02.12.2015;     27,43
09.12.2015;     27,32
14.12.2015;     27,36
01.01.2016;     27,22
09.01.2016;     27,13
16.01.2016;     27,22
22.01.2016;     27,14
01.02.2016;     27,24
08.02.2016;     27,24
16.02.2016;     27,19
23.02.2016;     27,30
02.03.2016;     27,26
08.03.2016;     27,22
15.03.2016;     27,17
22.03.2016;     27,16
01.04.2016;     27,21
09.04.2016;     27,16
16.04.2016;     27,19
24.04.2016;     27,18
01.05.2016;     27,18
08.05.2016;     27,13
16.05.2016;     27,08
22.05.2016;     27,07
01.06.2016;     27,04
08.06.2016;     27,02
15.06.2016;     26,98
22.06.2016;     27,04
01.07.2016;     26,95
08.07.2016;     26,96
15.07.2016;     27,03
22.07.2016;     26,98
02.08.2016;     27,04
08.08.2016;     27,05
16.08.2016;     26,99
22.08.2016;     27,01
01.09.2016;     26,98
08.09.2016;     26,93
15.09.2016;     26,87
22.09.2016;     26,83
02.10.2016;     26,84
08.10.2016;     26,88
16.10.2016;     26,98
23.10.2016;     27,05
01.11.2016;     27,10
08.11.2016;     27,13
16.11.2016;     27,07
23.11.2016;     27,09
01.12.2016;     27,05
09.12.2016;     27,01
16.12.2016;     27,09
22.12.2016;     27,12
01.01.2017;     27,15
08.01.2017;     27,16
16.01.2017;     27,18
22.01.2017;     27,13
01.02.2017;     27,08
08.02.2017;     27,05
15.02.2017;     27,01
22.02.2017;     27,06
01.03.2017;     27,14
08.03.2017;     27,16
15.03.2017;     27,18
24.03.2017;     27,21
01.04.2017;     27,12
08.04.2017;     26,99
17.04.2017;     26,92
24.04.2017;     26,88
01.05.2017;     26,83
09.05.2017;     26,83
15.05.2017;     26,83
22.05.2017;     26,80
01.06.2017;     26,81
08.06.2017;     26,82
15.06.2017;     26,84
22.06.2017;     26,89
03.07.2017;     27,48
09.07.2017;     27,36
16.07.2017;     27,35
23.07.2017;     27,28
01.08.2017;     27,54
15.08.2017;     27,52
22.08.2017;     27,36
02.09.2017;     27,15
09.09.2017;     27,13
15.09.2017;     27,09
22.09.2017;     27,08
01.10.2017;     27,09
08.10.2017;     27,18
16.10.2017;     27,17
22.10.2017;     27,18
01.11.2017;     27,25
08.11.2017;     27,35
15.11.2017;     27,34
22.11.2017;     27,32
04.12.2017;     27,35
09.12.2017;     27,34
16.12.2017;     27,40
22.12.2017;     27,35
01.01.2018;     27,28
08.01.2018;     27,33
14.01.2018;     27,37
21.01.2018;     27,41
01.02.2018;     27,29
08.02.2018;     27,15
16.02.2018;     27,06
23.02.2018;     27,01
01.03.2018;     26,97
08.03.2018;     27,04
16.03.2018;     27,14
22.03.2018;     27,14
01.04.2018;     27,23
09.04.2018;     27,30
15.04.2018;     27,29
22.04.2018;     27,24
01.05.2018;     27,20
16.05.2018;     27,02
22.05.2018;     26,99
02.06.2018;     26,96
09.06.2018;     26,99
16.06.2018;     26,98
23.06.2018;     26,99
02.07.2018;     26,95
08.07.2018;     26,88
16.07.2018;     27,00
22.07.2018;     26,93
02.08.2018;     26,88
09.08.2018;     26,91
16.08.2018;     26,83
23.08.2018;     26,80
01.09.2018;     26,84
09.09.2018;     26,87
15.09.2018;     26,80
22.09.2018;     26,78
01.10.2018;     26,79
08.10.2018;     26,80
15.10.2018;     26,81
22.10.2018;     26,82
10.11.2018;     27,02
16.11.2018;     27,07
22.11.2018;     27,10
01.12.2018;     27,13
08.12.2018;     27,12
15.12.2018;     27,10
22.12.2018;     27,08
02.01.2019;     27,11
09.01.2019;     27,15
17.01.2019;     27,19
22.01.2019;     27,16
02.02.2019;     27,18
09.02.2019;     27,16
16.02.2019;     27,14
23.02.2019;     27,13
02.03.2019;     27,11
09.03.2019;     27,09
16.03.2019;     27,23
23.03.2019;     27,22
31.03.2019;     27,15
07.04.2019;     27,12
14.04.2019;     27,09
21.04.2019;     27,06
02.05.2019;     27,08
09.05.2019;     27,08
16.05.2019;     27,06
23.05.2019;     27,00
02.06.2019;     26,95
09.06.2019;     26,89
22.06.2019;     26,95
30.06.2019;     26,83
08.07.2019;     26,87
14.07.2019;     26,84
21.07.2019;     26,84
01.08.2019;     26,83
07.08.2019;     26,82
15.08.2019;     26,79
22.08.2019;     26,79
01.09.2019;     26,75
08.09.2019;     26,74
15.09.2019;     26,74
22.09.2019;     26,75
01.10.2019;     26,82
08.10.2019;     26,92
16.10.2019;     26,98
22.10.2019;     27,02
01.11.2019;     27,05
08.11.2019;     27,13
16.11.2019;     27,16
24.11.2019;     27,19
01.12.2019;     27,20
08.12.2019;     27,22
15.12.2019;     27,27
22.12.2019;     27,24
01.01.2020;     27,14
08.01.2020;     27,15
15.01.2020;     27,16
22.01.2020;     27,11
01.02.2020;     27,15
08.02.2020;     27,19
15.02.2020;     27,20
22.02.2020;     27,19
01.03.2020;     27,29
08.03.2020;     27,30
15.03.2020;     27,31
22.03.2020;     27,20
01.04.2020;     27,16
08.04.2020;     27,12
15.04.2020;     27,12
22.04.2020;     27,10
02.05.2020;     27,11
09.05.2020;     27,13
16.05.2020;     27,07
23.05.2020;     27,04
01.06.2020;     27,00
07.06.2020;     26,95
14.06.2020;     26,99
21.06.2020;     27,03
01.07.2020;     26,95
08.07.2020;     26,86
15.07.2020;     26,85
22.07.2020;     26,86
01.08.2020;     26,82
08.08.2020;     26,78
15.08.2020;     26,73
22.08.2020;     26,71
01.09.2020;     26,73
08.09.2020;     26,76
15.09.2020;     26,72
22.09.2020;     26,70
03.10.2020;     26,89
10.10.2020;     26,87
17.10.2020;     26,88
24.10.2020;     26,93
01.11.2020;     26,99
08.11.2020;     27,07
15.11.2020;     27,08
22.11.2020;     27,07
01.12.2020;     27,05
08.12.2020;     27,04
15.12.2020;     27,06
22.12.2020;     27,06
02.01.2021;     27,13
09.01.2021;     27,15
16.01.2021;     27,19
23.01.2021;     27,29
31.01.2021;     27,29
07.02.2021;     27,38
14.02.2021;     27,30
21.02.2021;     27,33
28.02.2021;     27,27
07.03.2021;     27,23
14.03.2021;     27,22
21.03.2021;     27,22
02.04.2021;     27,18
09.04.2021;     27,15
16.04.2021;     27,18
23.04.2021;     27,17
01.05.2021;     27,14
08.05.2021;     27,18
15.05.2021;     27,32
22.05.2021;     27,27
01.06.2021;     27,22
08.06.2021;     27,09
22.06.2021;     27,01
01.07.2021;     27,13
08.07.2021;     27,20
15.07.2021;     27,14
22.07.2021;     27,10
01.08.2021;     27,04
08.08.2021;     26,98
15.08.2021;     26,97
22.08.2021;     26,97
01.09.2021;     27,12
08.09.2021;     27,12
15.09.2021;     27,13
22.09.2021;     27,14
01.10.2021;     27,15
08.10.2021;     27,20
15.10.2021;     27,20
22.10.2021;     27,19
31.10.2021;     27,23
07.11.2021;     27,31
14.11.2021;     27,31
21.11.2021;     27,27
01.12.2021;     27,25
08.12.2021;     27,24
15.12.2021;     27,24
22.12.2021;     27,23
02.01.2022;     27,32
09.01.2022;     27,37
16.01.2022;     27,31
23.01.2022;     27,31
01.02.2022;     27,31
08.02.2022;     27,38
15.02.2022;     27,33
22.02.2022;     27,44
01.03.2022;     27,38
07.03.2022;     27,32
14.03.2022;     27,20
22.03.2022;     27,16
02.04.2022;     27,18
09.04.2022;     27,26
16.04.2022;     27,25
23.04.2022;     27,24
