Messstelle 3241 9840, Grundwasserstand in m über NHN92
 
22.03.2003;     28,72
01.04.2003;     28,71
08.04.2003;     28,71
15.04.2003;     28,70
22.04.2003;     28,68
01.05.2003;     28,68
08.05.2003;     28,68
15.05.2003;     28,67
22.05.2003;     28,65
01.06.2003;     28,63
08.06.2003;     28,61
15.06.2003;     28,59
22.06.2003;     28,57
01.07.2003;     28,56
08.07.2003;     28,55
15.07.2003;     28,53
22.07.2003;     28,51
01.08.2003;     28,50
15.08.2003;     28,47
01.09.2003;     28,43
08.09.2003;     28,41
15.09.2003;     28,40
22.09.2003;     28,39
01.10.2003;     28,39
08.10.2003;     28,38
15.10.2003;     28,38
22.10.2003;     28,37
01.11.2003;     28,36
08.11.2003;     28,35
15.11.2003;     28,34
22.11.2003;     28,34
01.12.2003;     28,34
08.12.2003;     28,33
15.12.2003;     28,34
22.12.2003;     28,33
01.01.2004;     28,33
08.01.2004;     28,39
15.01.2004;     28,44
22.01.2004;     28,48
01.02.2004;     28,52
08.02.2004;     28,56
15.02.2004;     28,56
22.02.2004;     28,55
01.03.2004;     28,54
08.03.2004;     28,53
15.03.2004;     28,53
22.03.2004;     28,52
01.04.2004;     28,52
08.04.2004;     28,51
15.04.2004;     28,51
22.04.2004;     28,50
01.05.2004;     28,49
08.05.2004;     28,48
15.05.2004;     28,47
22.05.2004;     28,46
01.06.2004;     28,44
08.06.2004;     28,43
15.06.2004;     28,42
22.06.2004;     28,41
01.07.2004;     28,39
08.07.2004;     28,40
15.07.2004;     28,44
22.07.2004;     28,46
01.08.2004;     28,45
08.08.2004;     28,43
15.08.2004;     28,41
22.08.2004;     28,39
01.09.2004;     28,36
08.09.2004;     28,35
15.09.2004;     28,34
22.09.2004;     28,32
01.10.2004;     28,33
08.10.2004;     28,32
15.10.2004;     28,32
22.10.2004;     28,31
01.11.2004;     28,31
08.11.2004;     28,30
15.11.2004;     28,30
22.11.2004;     28,35
01.12.2004;     28,36
08.12.2004;     28,37
15.12.2004;     28,36
22.12.2004;     28,36
01.01.2005;     28,35
08.01.2005;     28,36
15.01.2005;     28,36
22.01.2005;     28,40
01.02.2005;     28,40
08.02.2005;     28,42
15.02.2005;     28,51
22.02.2005;     28,51
01.03.2005;     28,49
08.03.2005;     28,49
15.03.2005;     28,53
22.03.2005;     28,51
01.04.2005;     28,52
08.04.2005;     28,51
15.04.2005;     28,49
22.04.2005;     28,49
01.05.2005;     28,46
08.05.2005;     28,47
15.05.2005;     28,46
22.05.2005;     28,48
01.06.2005;     28,47
08.06.2005;     28,47
15.06.2005;     28,46
22.06.2005;     28,45
01.07.2005;     28,44
08.07.2005;     28,43
15.07.2005;     28,42
01.10.2005;     28,83
08.10.2005;     28,77
15.10.2005;     28,71
22.10.2005;     28,75
01.11.2005;     28,69
08.11.2005;     28,67
15.11.2005;     28,66
22.11.2005;     28,64
01.12.2005;     28,63
08.12.2005;     28,61
15.12.2005;     28,59
22.12.2005;     28,57
01.01.2006;     28,56
08.01.2006;     28,55
15.01.2006;     28,55
22.01.2006;     28,53
01.02.2006;     28,52
08.02.2006;     28,51
15.02.2006;     28,54
22.02.2006;     28,58
01.03.2006;     28,58
08.03.2006;     28,57
15.03.2006;     28,57
22.03.2006;     28,61
01.04.2006;     28,65
08.04.2006;     28,66
15.04.2006;     28,65
22.04.2006;     28,65
01.05.2006;     28,65
08.05.2006;     28,63
15.05.2006;     28,61
22.05.2006;     28,59
01.06.2006;     28,60
08.06.2006;     28,59
15.06.2006;     28,58
22.06.2006;     28,57
01.07.2006;     28,56
08.07.2006;     28,54
15.07.2006;     28,50
22.07.2006;     28,45
01.08.2006;     28,43
08.08.2006;     28,41
15.08.2006;     28,40
22.08.2006;     28,39
01.09.2006;     28,40
08.09.2006;     28,41
15.09.2006;     28,41
22.09.2006;     28,40
01.10.2006;     28,40
08.10.2006;     28,39
15.10.2006;     28,37
22.10.2006;     28,36
01.11.2006;     28,35
08.11.2006;     28,35
15.11.2006;     28,34
22.11.2006;     28,34
01.12.2006;     28,33
08.12.2006;     28,33
15.12.2006;     28,32
22.12.2006;     28,32
01.01.2007;     28,32
08.01.2007;     28,33
15.01.2007;     28,35
22.01.2007;     28,40
01.02.2007;     28,50
08.02.2007;     28,52
15.02.2007;     28,54
22.02.2007;     28,57
03.03.2007;     28,58
10.03.2007;     28,61
17.03.2007;     28,59
24.03.2007;     28,65
01.04.2007;     28,64
08.04.2007;     28,63
15.04.2007;     28,62
22.04.2007;     28,61
02.05.2007;     28,57
09.05.2007;     28,62
16.05.2007;     28,62
23.05.2007;     28,61
01.06.2007;     28,59
08.06.2007;     28,58
16.06.2007;     28,57
22.06.2007;     28,66
01.07.2007;     28,66
08.07.2007;     28,66
15.07.2007;     28,67
22.07.2007;     28,68
01.08.2007;     28,73
08.08.2007;     28,77
15.08.2007;     28,77
24.08.2007;     28,85
01.09.2007;     28,84
08.09.2007;     28,84
15.09.2007;     28,83
22.09.2007;     28,83
01.10.2007;     28,82
07.10.2007;     28,83
14.10.2007;     28,82
21.10.2007;     28,82
02.11.2007;     28,81
08.11.2007;     28,80
15.11.2007;     28,80
22.11.2007;     28,79
01.12.2007;     28,79
08.12.2007;     28,79
15.12.2007;     28,79
22.12.2007;     28,78
01.01.2008;     28,77
09.01.2008;     28,77
16.01.2008;     28,77
23.01.2008;     29,02
02.02.2008;     28,88
09.02.2008;     28,88
16.02.2008;     28,88
23.02.2008;     28,87
01.03.2008;     28,87
08.03.2008;     28,86
15.03.2008;     28,87
22.03.2008;     28,90
01.04.2008;     28,91
08.04.2008;     28,91
15.04.2008;     28,93
22.04.2008;     28,90
01.05.2008;     28,87
08.05.2008;     28,82
15.05.2008;     28,75
22.05.2008;     28,68
01.06.2008;     28,57
08.06.2008;     28,51
15.06.2008;     28,48
22.06.2008;     28,43
01.07.2008;     28,39
08.07.2008;     28,31
15.07.2008;     28,40
22.07.2008;     28,40
01.08.2008;     28,37
08.08.2008;     28,36
15.08.2008;     28,35
22.08.2008;     28,39
01.09.2008;     28,38
08.09.2008;     28,36
15.09.2008;     28,37
22.09.2008;     28,35
01.10.2008;     28,40
08.10.2008;     28,41
15.10.2008;     28,40
22.10.2008;     28,42
01.11.2008;     28,51
09.11.2008;     28,50
15.11.2008;     28,53
22.11.2008;     28,56
01.12.2008;     28,58
08.12.2008;     28,60
15.12.2008;     28,59
22.12.2008;     28,58
01.01.2009;     28,57
08.01.2009;     28,56
15.01.2009;     28,55
22.01.2009;     28,56
01.02.2009;     28,55
08.02.2009;     28,54
15.02.2009;     28,54
22.02.2009;     28,58
01.03.2009;     28,63
08.03.2009;     28,64
15.03.2009;     28,65
22.03.2009;     28,64
01.04.2009;     28,63
08.04.2009;     28,62
15.04.2009;     28,62
22.04.2009;     28,61
01.05.2009;     28,59
08.05.2009;     28,57
15.05.2009;     28,55
22.05.2009;     28,53
01.06.2009;     28,50
08.06.2009;     28,47
15.06.2009;     28,46
22.06.2009;     28,44
01.07.2009;     28,42
08.07.2009;     28,39
15.07.2009;     28,36
21.07.2009;     28,35
01.08.2009;     28,33
08.08.2009;     28,29
15.08.2009;     28,26
22.08.2009;     28,23
01.09.2009;     28,20
08.09.2009;     28,20
15.09.2009;     28,19
22.09.2009;     28,18
01.10.2009;     28,17
08.10.2009;     28,22
15.10.2009;     28,33
22.10.2009;     28,32
01.11.2009;     28,32
08.11.2009;     28,44
15.11.2009;     28,45
22.11.2009;     28,45
01.12.2009;     28,44
10.12.2009;     28,52
15.12.2009;     28,53
22.12.2009;     28,52
01.01.2010;     28,55
08.01.2010;     28,54
15.01.2010;     28,53
22.01.2010;     28,53
31.01.2010;     28,47
07.02.2010;     28,48
14.02.2010;     28,47
21.02.2010;     28,50
28.02.2010;     28,69
07.03.2010;     28,67
14.03.2010;     28,62
21.03.2010;     28,67
01.04.2010;     28,63
08.04.2010;     28,59
15.04.2010;     28,56
22.04.2010;     28,53
01.05.2010;     28,47
08.05.2010;     28,48
15.05.2010;     28,54
22.05.2010;     28,74
01.06.2010;     28,69
08.06.2010;     28,62
15.06.2010;     28,56
22.06.2010;     28,44
01.07.2010;     28,34
08.07.2010;     28,30
15.07.2010;     28,26
22.07.2010;     28,25
01.08.2010;     28,24
08.08.2010;     28,27
15.08.2010;     28,26
22.08.2010;     28,42
01.09.2010;     28,51
08.09.2010;     28,63
15.09.2010;     28,66
26.09.2010;     28,66
03.10.2010;     28,79
10.10.2010;     28,77
17.10.2010;     28,77
24.10.2010;     28,76
03.11.2010;     28,71
08.11.2010;     28,84
15.11.2010;     28,80
18.11.2010;     28,82
22.11.2010;     28,93
03.12.2010;     28,77
08.12.2010;     28,81
15.12.2010;     28,84
22.12.2010;     28,84
01.01.2011;     28,83
08.01.2011;     29,01
15.01.2011;     28,96
22.01.2011;     28,92
02.02.2011;     28,90
08.02.2011;     28,95
15.02.2011;     28,91
21.02.2011;     28,86
01.03.2011;     28,85
08.03.2011;     28,82
15.03.2011;     28,87
21.03.2011;     28,83
02.04.2011;     28,78
09.04.2011;     28,71
16.04.2011;     28,71
23.04.2011;     28,60
01.05.2011;     28,55
08.05.2011;     28,47
16.05.2011;     28,55
22.05.2011;     28,55
01.06.2011;     28,56
08.06.2011;     28,55
15.06.2011;     28,38
22.06.2011;     28,65
01.07.2011;     28,44
08.07.2011;     28,74
15.07.2011;     28,78
22.07.2011;     28,84
02.08.2011;     28,86
08.08.2011;     28,86
15.08.2011;     28,95
22.08.2011;     28,78
01.09.2011;     28,79
08.09.2011;     28,87
15.09.2011;     28,73
22.09.2011;     28,69
01.10.2011;     28,68
08.10.2011;     28,68
15.10.2011;     28,69
23.10.2011;     28,69
01.11.2011;     28,66
08.11.2011;     28,65
15.11.2011;     28,65
23.11.2011;     28,63
02.12.2011;     28,67
09.12.2011;     28,73
16.12.2011;     28,82
22.12.2011;     28,74
01.01.2012;     28,77
08.01.2012;     28,79
15.01.2012;     28,73
22.01.2012;     28,87
01.02.2012;     28,72
08.02.2012;     28,66
15.02.2012;     28,70
22.02.2012;     28,89
01.03.2012;     28,82
07.03.2012;     28,78
14.03.2012;     28,74
22.03.2012;     28,70
01.04.2012;     28,69
08.04.2012;     28,68
16.04.2012;     28,61
23.04.2012;     28,55
02.05.2012;     28,45
09.05.2012;     28,54
15.05.2012;     28,46
21.05.2012;     28,39
02.06.2012;     28,40
08.06.2012;     28,42
15.06.2012;     28,42
22.06.2012;     28,42
01.07.2012;     28,56
08.07.2012;     28,40
16.07.2012;     28,46
22.07.2012;     28,39
02.08.2012;     28,40
08.08.2012;     28,43
15.08.2012;     28,37
22.08.2012;     28,32
02.09.2012;     28,23
08.09.2012;     28,25
17.09.2012;     28,21
23.09.2012;     28,20
01.10.2012;     28,28
08.10.2012;     28,49
14.10.2012;     28,44
21.10.2012;     28,47
02.11.2012;     28,42
09.11.2012;     28,43
16.11.2012;     28,39
22.11.2012;     28,37
01.12.2012;     28,37
08.12.2012;     28,37
15.12.2012;     28,43
22.12.2012;     28,48
02.01.2013;     28,54
08.01.2013;     28,71
15.01.2013;     28,58
22.01.2013;     28,53
02.02.2013;     28,82
09.02.2013;     28,68
16.02.2013;     28,69
23.02.2013;     28,67
02.03.2013;     28,69
09.03.2013;     28,65
15.03.2013;     28,66
21.03.2013;     28,67
01.04.2013;     28,70
08.04.2013;     28,73
15.04.2013;     28,65
22.04.2013;     28,59
01.05.2013;     28,52
08.05.2013;     28,51
15.05.2013;     28,51
22.05.2013;     28,55
02.06.2013;     28,67
08.06.2013;     28,53
16.06.2013;     28,43
23.06.2013;     28,46
01.07.2013;     28,46
08.07.2013;     28,41
15.07.2013;     28,34
22.07.2013;     28,25
01.08.2013;     28,23
08.08.2013;     28,31
15.08.2013;     28,25
22.08.2013;     28,18
01.09.2013;     28,12
10.09.2013;     28,37
15.09.2013;     28,30
23.09.2013;     28,39
01.10.2013;     28,33
08.10.2013;     28,37
15.10.2013;     28,60
22.10.2013;     28,53
01.11.2013;     28,50
08.11.2013;     28,67
14.11.2013;     28,58
21.11.2013;     28,70
02.12.2013;     28,59
09.12.2013;     28,77
15.12.2013;     28,66
23.12.2013;     28,62
01.01.2014;     28,63
09.01.2014;     28,69
15.01.2014;     28,62
21.01.2014;     28,64
01.02.2014;     28,58
07.02.2014;     28,71
14.02.2014;     28,71
21.02.2014;     28,66
01.03.2014;     28,59
08.03.2014;     28,55
16.03.2014;     28,54
23.03.2014;     28,49
01.04.2014;     28,47
08.04.2014;     28,44
15.04.2014;     28,46
22.04.2014;     28,46
02.05.2014;     28,37
08.05.2014;     28,37
15.05.2014;     28,38
22.05.2014;     28,33
01.06.2014;     28,28
09.06.2014;     28,25
15.06.2014;     28,34
22.06.2014;     28,24
02.07.2014;     28,30
08.07.2014;     28,28
15.07.2014;     28,29
21.07.2014;     28,16
01.08.2014;     28,18
08.08.2014;     28,21
15.08.2014;     28,25
22.08.2014;     28,26
01.09.2014;     28,19
08.09.2014;     28,13
15.09.2014;     28,24
22.09.2014;     28,22
30.09.2014;     28,19
08.10.2014;     28,21
16.10.2014;     28,24
22.10.2014;     28,40
01.11.2014;     28,34
07.11.2014;     28,26
14.11.2014;     28,26
23.11.2014;     28,24
01.12.2014;     28,25
08.12.2014;     28,28
15.12.2014;     28,38
22.12.2014;     28,49
02.01.2015;     28,48
08.01.2015;     28,46
15.01.2015;     28,54
24.01.2015;     28,48
02.02.2015;     28,59
09.02.2015;     28,62
16.02.2015;     28,49
22.02.2015;     28,46
02.03.2015;     28,47
09.03.2015;     28,48
16.03.2015;     28,46
22.03.2015;     28,44
01.04.2015;     28,45
08.04.2015;     28,48
15.04.2015;     28,42
22.04.2015;     28,36
30.04.2015;     28,42
08.05.2015;     28,38
16.05.2015;     28,32
23.05.2015;     28,26
01.06.2015;     28,23
10.06.2015;     28,21
15.06.2015;     28,19
22.06.2015;     28,14
02.07.2015;     28,08
08.07.2015;     28,05
15.07.2015;     28,16
22.07.2015;     28,17
01.08.2015;     28,07
09.08.2015;     27,97
15.08.2015;     27,91
23.08.2015;     28,06
01.09.2015;     28,12
07.09.2015;     28,30
15.09.2015;     28,24
22.09.2015;     28,18
01.10.2015;     28,10
08.10.2015;     28,23
16.10.2015;     28,48
23.10.2015;     28,33
02.11.2015;     28,26
09.11.2015;     28,30
16.11.2015;     28,59
22.11.2015;     28,48
02.12.2015;     28,63
09.12.2015;     28,56
14.12.2015;     28,60
01.01.2016;     28,55
09.01.2016;     28,55
16.01.2016;     28,64
22.01.2016;     28,50
01.02.2016;     28,66
08.02.2016;     28,63
16.02.2016;     28,62
23.02.2016;     28,72
02.03.2016;     28,65
08.03.2016;     28,64
15.03.2016;     28,58
22.03.2016;     28,55
01.04.2016;     28,55
09.04.2016;     28,48
16.04.2016;     28,55
24.04.2016;     28,45
01.05.2016;     28,42
08.05.2016;     28,33
16.05.2016;     28,29
22.05.2016;     28,23
01.06.2016;     28,18
08.06.2016;     28,13
15.06.2016;     28,18
22.06.2016;     28,14
01.07.2016;     28,09
08.07.2016;     28,09
15.07.2016;     28,08
22.07.2016;     27,99
02.08.2016;     28,07
08.08.2016;     28,01
16.08.2016;     27,96
22.08.2016;     27,98
01.09.2016;     28,01
08.09.2016;     28,04
15.09.2016;     27,92
22.09.2016;     27,90
02.10.2016;     28,07
08.10.2016;     28,08
16.10.2016;     28,11
23.10.2016;     28,14
01.11.2016;     28,17
08.11.2016;     28,20
16.11.2016;     28,23
23.11.2016;     28,24
01.12.2016;     28,23
09.12.2016;     28,22
16.12.2016;     28,29
22.12.2016;     28,32
01.01.2017;     28,34
08.01.2017;     28,35
16.01.2017;     28,36
22.01.2017;     28,36
08.02.2017;     28,30
15.02.2017;     28,27
22.02.2017;     28,50
01.03.2017;     28,46
08.03.2017;     28,42
15.03.2017;     28,38
24.03.2017;     28,38
01.04.2017;     28,34
08.04.2017;     28,30
17.04.2017;     28,30
24.04.2017;     28,27
01.05.2017;     28,23
09.05.2017;     28,25
15.05.2017;     28,21
22.05.2017;     28,12
01.06.2017;     28,06
08.06.2017;     28,02
15.06.2017;     27,95
22.06.2017;     28,03
03.07.2017;     28,65
09.07.2017;     28,64
16.07.2017;     28,65
23.07.2017;     28,81
01.08.2017;     28,78
15.08.2017;     28,86
22.08.2017;     28,81
02.09.2017;     28,68
09.09.2017;     28,71
15.09.2017;     28,74
22.09.2017;     28,71
01.10.2017;     28,67
08.10.2017;     28,81
16.10.2017;     28,76
22.10.2017;     28,72
01.11.2017;     28,79
08.11.2017;     28,79
15.11.2017;     28,78
22.11.2017;     28,87
04.12.2017;     28,82
09.12.2017;     28,84
16.12.2017;     28,86
22.12.2017;     28,85
01.01.2018;     28,83
08.01.2018;     28,83
14.01.2018;     28,84
21.01.2018;     28,88
01.02.2018;     28,84
08.02.2018;     28,81
16.02.2018;     28,85
23.02.2018;     28,79
01.03.2018;     28,68
08.03.2018;     28,73
16.03.2018;     28,82
22.03.2018;     28,87
01.04.2018;     28,92
09.04.2018;     28,75
15.04.2018;     28,85
22.04.2018;     28,67
01.05.2018;     28,57
16.05.2018;     28,48
22.05.2018;     28,38
02.06.2018;     28,33
09.06.2018;     28,26
16.06.2018;     28,22
23.06.2018;     28,27
02.07.2018;     28,11
08.07.2018;     28,08
16.07.2018;     28,36
22.07.2018;     28,27
02.08.2018;     28,38
09.08.2018;     28,18
16.08.2018;     28,11
23.08.2018;     28,05
01.09.2018;     28,09
09.09.2018;     28,06
15.09.2018;     28,08
22.09.2018;     28,05
01.10.2018;     28,12
08.10.2018;     28,15
15.10.2018;     28,13
22.10.2018;     28,16
10.11.2018;     28,22
16.11.2018;     28,24
22.11.2018;     28,24
01.12.2018;     28,25
08.12.2018;     28,29
15.12.2018;     28,30
22.12.2018;     28,36
02.01.2019;     28,38
09.01.2019;     28,50
17.01.2019;     28,44
22.01.2019;     28,39
02.02.2019;     28,41
09.02.2019;     28,41
16.02.2019;     28,39
23.02.2019;     28,37
02.03.2019;     28,33
09.03.2019;     28,40
16.03.2019;     28,54
23.03.2019;     28,41
31.03.2019;     28,38
07.04.2019;     28,31
14.04.2019;     28,29
21.04.2019;     28,23
02.05.2019;     28,22
09.05.2019;     28,20
16.05.2019;     28,17
23.05.2019;     28,10
02.06.2019;     28,02
09.06.2019;     27,93
22.06.2019;     27,94
30.06.2019;     27,80
08.07.2019;     27,85
14.07.2019;     27,86
21.07.2019;     27,92
01.08.2019;     27,93
07.08.2019;     27,96
15.08.2019;     27,83
22.08.2019;     27,80
01.09.2019;     27,75
08.09.2019;     27,78
15.09.2019;     27,80
22.09.2019;     27,84
01.10.2019;     28,07
08.10.2019;     28,23
16.10.2019;     28,28
22.10.2019;     28,18
01.11.2019;     28,14
08.11.2019;     28,31
16.11.2019;     28,30
24.11.2019;     28,27
01.12.2019;     28,28
08.12.2019;     28,37
15.12.2019;     28,45
22.12.2019;     28,35
01.01.2020;     28,30
08.01.2020;     28,33
15.01.2020;     28,35
22.01.2020;     28,34
01.02.2020;     28,39
08.02.2020;     28,35
15.02.2020;     28,36
22.02.2020;     28,38
01.03.2020;     28,46
08.03.2020;     28,45
15.03.2020;     28,44
22.03.2020;     28,38
01.04.2020;     28,34
08.04.2020;     28,30
15.04.2020;     28,27
22.04.2020;     28,24
02.05.2020;     28,27
09.05.2020;     28,23
16.05.2020;     28,18
23.05.2020;     28,15
01.06.2020;     28,11
07.06.2020;     28,07
14.06.2020;     28,17
21.06.2020;     28,33
01.07.2020;     28,19
08.07.2020;     28,00
15.07.2020;     27,99
22.07.2020;     27,97
01.08.2020;     27,94
08.08.2020;     27,88
15.08.2020;     27,79
22.08.2020;     27,83
01.09.2020;     27,90
08.09.2020;     27,93
15.09.2020;     27,86
22.09.2020;     27,83
03.10.2020;     28,02
10.10.2020;     28,05
17.10.2020;     28,08
24.10.2020;     28,19
01.11.2020;     28,28
08.11.2020;     28,22
15.11.2020;     28,22
22.11.2020;     28,19
01.12.2020;     28,20
08.12.2020;     28,19
15.12.2020;     28,18
22.12.2020;     28,20
02.01.2021;     28,28
09.01.2021;     28,30
16.01.2021;     28,31
23.01.2021;     28,33
31.01.2021;     28,31
07.02.2021;     28,40
14.02.2021;     28,32
21.02.2021;     28,46
28.02.2021;     28,41
07.03.2021;     28,38
14.03.2021;     28,42
21.03.2021;     28,44
02.04.2021;     28,40
09.04.2021;     28,36
16.04.2021;     28,35
23.04.2021;     28,30
01.05.2021;     28,34
08.05.2021;     28,39
15.05.2021;     28,51
22.05.2021;     28,39
01.06.2021;     28,35
08.06.2021;     28,18
15.06.2021;     28,08
22.06.2021;     28,05
01.07.2021;     28,35
08.07.2021;     28,45
15.07.2021;     28,32
22.07.2021;     28,13
01.08.2021;     28,07
08.08.2021;     28,01
15.08.2021;     28,04
22.08.2021;     28,08
01.09.2021;     28,21
08.09.2021;     28,11
15.09.2021;     28,10
22.09.2021;     28,11
01.10.2021;     28,13
08.10.2021;     28,21
15.10.2021;     28,22
22.10.2021;     28,26
31.10.2021;     28,37
07.11.2021;     28,45
14.11.2021;     28,34
21.11.2021;     28,32
01.12.2021;     28,33
08.12.2021;     28,42
15.12.2021;     28,37
22.12.2021;     28,35
02.01.2022;     28,55
09.01.2022;     28,50
16.01.2022;     28,45
23.01.2022;     28,51
01.02.2022;     28,52
08.02.2022;     28,57
15.02.2022;     28,50
22.02.2022;     28,63
01.03.2022;     28,58
07.03.2022;     28,52
14.03.2022;     28,45
22.03.2022;     28,40
02.04.2022;     28,37
09.04.2022;     28,52
16.04.2022;     28,42
23.04.2022;     28,37
