Messstelle 3241 9870, Grundwasserstand in m über NHN92
 
01.01.2002;     27,37
08.01.2002;     27,37
15.01.2002;     27,38
22.01.2002;     27,40
01.02.2002;     27,42
08.02.2002;     27,45
15.02.2002;     27,51
22.02.2002;     27,54
01.03.2002;     27,58
08.03.2002;     27,57
15.03.2002;     27,56
22.03.2002;     27,54
01.04.2002;     27,51
08.04.2002;     27,52
15.04.2002;     27,53
22.04.2002;     27,52
01.05.2002;     27,54
08.05.2002;     27,53
15.05.2002;     27,52
22.05.2002;     27,48
01.06.2002;     27,45
08.06.2002;     27,44
15.06.2002;     27,42
22.06.2002;     27,40
01.07.2002;     27,38
08.07.2002;     27,37
15.07.2002;     27,36
22.07.2002;     27,37
01.08.2002;     27,40
08.08.2002;     27,41
15.08.2002;     27,42
22.08.2002;     27,43
01.09.2002;     27,33
08.09.2002;     27,32
15.09.2002;     27,31
22.09.2002;     27,33
01.10.2002;     27,34
08.10.2002;     27,36
15.10.2002;     27,38
22.10.2002;     27,38
01.11.2002;     27,44
08.11.2002;     27,47
15.11.2002;     27,49
22.11.2002;     27,51
01.12.2002;     27,53
08.12.2002;     27,52
15.12.2002;     27,50
22.12.2002;     27,47
01.01.2003;     27,45
08.01.2003;     27,51
15.01.2003;     27,57
22.01.2003;     27,52
01.02.2003;     27,55
08.02.2003;     27,52
15.02.2003;     27,48
22.02.2003;     27,46
01.03.2003;     27,48
08.03.2003;     27,57
15.03.2003;     27,52
22.03.2003;     27,48
01.04.2003;     27,46
08.04.2003;     27,43
15.04.2003;     27,40
22.04.2003;     27,39
01.05.2003;     27,39
08.05.2003;     27,38
15.05.2003;     27,37
22.05.2003;     27,35
01.06.2003;     27,31
08.06.2003;     27,27
15.06.2003;     27,25
22.06.2003;     27,24
01.07.2003;     27,25
08.07.2003;     27,24
15.07.2003;     27,23
22.07.2003;     27,24
01.08.2003;     27,24
08.08.2003;     27,22
15.08.2003;     27,20
22.08.2003;     27,18
01.09.2003;     27,17
08.09.2003;     27,16
15.09.2003;     27,15
22.09.2003;     27,14
01.10.2003;     27,15
08.10.2003;     27,17
15.10.2003;     27,18
22.10.2003;     27,19
01.11.2003;     27,21
08.11.2003;     27,21
15.11.2003;     27,23
22.11.2003;     27,24
01.12.2003;     27,24
08.12.2003;     27,25
15.12.2003;     27,26
22.12.2003;     27,27
01.01.2004;     27,28
08.01.2004;     27,32
15.01.2004;     27,36
22.01.2004;     27,40
01.02.2004;     27,43
08.02.2004;     27,46
15.02.2004;     27,47
22.02.2004;     27,45
01.03.2004;     27,42
08.03.2004;     27,41
15.03.2004;     27,40
22.03.2004;     27,39
01.04.2004;     27,37
08.04.2004;     27,37
15.04.2004;     27,37
22.04.2004;     27,35
01.05.2004;     27,33
08.05.2004;     27,33
15.05.2004;     27,31
22.05.2004;     27,29
01.06.2004;     27,27
08.06.2004;     27,26
15.06.2004;     27,27
22.06.2004;     27,26
01.07.2004;     27,25
08.07.2004;     27,24
15.07.2004;     27,30
22.07.2004;     27,34
01.08.2004;     27,32
08.08.2004;     27,30
15.08.2004;     27,30
22.08.2004;     27,28
01.09.2004;     27,30
08.09.2004;     27,22
15.09.2004;     27,21
22.09.2004;     27,21
01.10.2004;     27,22
08.10.2004;     27,23
15.10.2004;     27,22
22.10.2004;     27,23
01.11.2004;     27,23
08.11.2004;     27,24
15.11.2004;     27,24
22.11.2004;     27,28
01.12.2004;     27,28
08.12.2004;     27,28
15.12.2004;     27,27
22.12.2004;     27,27
01.01.2005;     27,27
08.01.2005;     27,29
15.01.2005;     27,29
22.01.2005;     27,32
01.02.2005;     27,33
08.02.2005;     27,34
15.02.2005;     27,38
22.02.2005;     27,39
01.03.2005;     27,39
08.03.2005;     27,39
15.03.2005;     27,42
22.03.2005;     27,41
01.04.2005;     27,40
08.04.2005;     27,38
15.04.2005;     27,37
22.04.2005;     27,35
01.05.2005;     27,33
08.05.2005;     27,33
15.05.2005;     27,32
22.05.2005;     27,33
01.06.2005;     27,33
08.06.2005;     27,33
15.06.2005;     27,31
22.06.2005;     27,28
01.07.2005;     27,26
08.07.2005;     27,28
15.07.2005;     27,30
22.07.2005;     27,29
01.08.2005;     27,32
08.08.2005;     27,36
15.08.2005;     27,36
22.08.2005;     27,33
01.09.2005;     27,31
08.09.2005;     27,28
15.09.2005;     27,26
22.09.2005;     27,26
01.10.2005;     27,25
08.10.2005;     27,24
15.10.2005;     27,23
22.10.2005;     27,23
01.11.2005;     27,25
08.11.2005;     27,30
15.11.2005;     27,32
22.11.2005;     27,34
01.12.2005;     27,28
08.12.2005;     27,28
15.12.2005;     27,30
22.12.2005;     27,31
01.01.2006;     27,32
08.01.2006;     27,33
15.01.2006;     27,32
22.01.2006;     27,30
01.02.2006;     27,29
08.02.2006;     27,27
15.02.2006;     27,34
22.02.2006;     27,38
01.03.2006;     27,38
08.03.2006;     27,37
15.03.2006;     27,36
22.03.2006;     27,40
01.04.2006;     27,43
08.04.2006;     27,43
15.04.2006;     27,44
22.04.2006;     27,43
01.05.2006;     27,44
08.05.2006;     27,40
15.05.2006;     27,38
22.05.2006;     27,35
01.06.2006;     27,35
08.06.2006;     27,34
15.06.2006;     27,34
22.06.2006;     27,33
01.07.2006;     27,30
08.07.2006;     27,27
15.07.2006;     27,26
22.07.2006;     27,24
01.08.2006;     27,22
08.08.2006;     27,20
15.08.2006;     27,19
22.08.2006;     27,19
01.09.2006;     27,20
08.09.2006;     27,19
15.09.2006;     27,20
22.09.2006;     27,18
01.10.2006;     27,17
08.10.2006;     27,17
15.10.2006;     27,18
22.10.2006;     27,19
01.11.2006;     27,20
08.11.2006;     27,18
15.11.2006;     27,17
22.11.2006;     27,15
01.12.2006;     27,14
08.12.2006;     27,13
15.12.2006;     27,14
22.12.2006;     27,13
01.01.2007;     27,13
08.01.2007;     27,16
15.01.2007;     27,17
22.01.2007;     27,21
01.02.2007;     27,25
08.02.2007;     27,27
15.02.2007;     27,28
22.02.2007;     27,31
03.03.2007;     27,32
10.03.2007;     27,35
17.03.2007;     27,33
24.03.2007;     27,37
01.04.2007;     27,35
08.04.2007;     27,33
15.04.2007;     27,31
22.04.2007;     27,29
02.05.2007;     27,28
09.05.2007;     27,25
16.05.2007;     27,30
23.05.2007;     27,31
01.06.2007;     27,32
08.06.2007;     27,30
16.06.2007;     27,30
22.06.2007;     27,43
01.07.2007;     27,42
08.07.2007;     27,42
15.07.2007;     27,42
22.07.2007;     27,51
01.08.2007;     27,49
08.08.2007;     27,46
15.08.2007;     27,44
24.08.2007;     27,46
01.09.2007;     27,43
08.09.2007;     27,42
15.09.2007;     27,40
22.09.2007;     27,37
01.10.2007;     27,41
07.10.2007;     27,46
14.10.2007;     27,42
21.10.2007;     27,41
02.11.2007;     27,38
08.11.2007;     27,39
15.11.2007;     27,43
22.11.2007;     27,42
01.12.2007;     27,43
08.12.2007;     27,47
15.12.2007;     27,46
22.12.2007;     27,43
01.01.2008;     27,42
09.01.2008;     27,41
16.01.2008;     27,40
23.01.2008;     27,61
02.02.2008;     27,62
09.02.2008;     27,60
16.02.2008;     27,55
23.02.2008;     27,59
01.03.2008;     27,55
08.03.2008;     27,56
15.03.2008;     27,56
22.03.2008;     27,59
01.04.2008;     27,56
08.04.2008;     27,58
15.04.2008;     27,60
22.04.2008;     27,58
01.05.2008;     27,47
08.05.2008;     27,43
15.05.2008;     27,40
22.05.2008;     27,37
01.06.2008;     27,33
08.06.2008;     27,30
15.06.2008;     27,28
22.06.2008;     27,25
01.07.2008;     27,23
08.07.2008;     27,22
15.07.2008;     27,23
22.07.2008;     27,22
01.08.2008;     27,20
08.08.2008;     27,19
15.08.2008;     27,20
22.08.2008;     27,22
01.09.2008;     27,23
08.09.2008;     27,21
15.09.2008;     27,21
22.09.2008;     27,20
01.10.2008;     27,22
08.10.2008;     27,22
15.10.2008;     27,24
22.10.2008;     27,25
01.11.2008;     27,28
09.11.2008;     27,30
15.11.2008;     27,32
22.11.2008;     27,33
01.12.2008;     27,34
08.12.2008;     27,35
15.12.2008;     27,37
22.12.2008;     27,36
01.01.2009;     27,35
08.01.2009;     27,33
15.01.2009;     27,30
22.01.2009;     27,31
01.02.2009;     27,32
08.02.2009;     27,31
15.02.2009;     27,32
22.02.2009;     27,37
01.03.2009;     27,38
08.03.2009;     27,39
15.03.2009;     27,40
22.03.2009;     27,40
01.04.2009;     27,38
08.04.2009;     27,35
15.04.2009;     27,34
22.04.2009;     27,32
01.05.2009;     27,30
08.05.2009;     27,27
15.05.2009;     27,25
22.05.2009;     27,22
01.06.2009;     27,22
08.06.2009;     27,21
15.06.2009;     27,21
22.06.2009;     27,20
01.07.2009;     27,19
08.07.2009;     27,17
15.07.2009;     27,16
21.07.2009;     27,17
01.08.2009;     27,15
08.08.2009;     27,13
15.08.2009;     27,12
22.08.2009;     27,11
01.09.2009;     27,09
08.09.2009;     27,08
15.09.2009;     27,07
22.09.2009;     27,06
01.10.2009;     27,06
08.10.2009;     27,12
15.10.2009;     27,14
22.10.2009;     27,17
01.11.2009;     27,19
08.11.2009;     27,23
15.11.2009;     27,26
22.11.2009;     27,28
01.12.2009;     27,31
10.12.2009;     27,35
15.12.2009;     27,36
22.12.2009;     27,35
01.01.2010;     27,37
08.01.2010;     27,36
15.01.2010;     27,35
22.01.2010;     27,35
31.01.2010;     27,32
07.02.2010;     27,33
14.02.2010;     27,33
21.02.2010;     27,32
28.02.2010;     27,43
07.03.2010;     27,43
14.03.2010;     27,44
21.03.2010;     27,45
01.04.2010;     27,44
08.04.2010;     27,45
15.04.2010;     27,43
22.04.2010;     27,41
01.05.2010;     27,38
08.05.2010;     27,39
15.05.2010;     27,38
22.05.2010;     27,47
01.06.2010;     27,46
08.06.2010;     27,44
15.06.2010;     27,40
22.06.2010;     27,35
01.07.2010;     27,29
08.07.2010;     27,27
15.07.2010;     27,24
22.07.2010;     27,21
01.08.2010;     27,19
08.08.2010;     27,20
15.08.2010;     27,20
22.08.2010;     27,22
01.09.2010;     27,28
08.09.2010;     27,36
15.09.2010;     27,40
26.09.2010;     27,41
03.10.2010;     27,51
10.10.2010;     27,49
17.10.2010;     27,46
24.10.2010;     27,45
03.11.2010;     27,43
08.11.2010;     27,51
15.11.2010;     27,49
22.11.2010;     27,53
03.12.2010;     27,51
08.12.2010;     27,50
15.12.2010;     27,53
22.12.2010;     27,52
01.01.2011;     27,50
08.01.2011;     27,58
15.01.2011;     27,63
22.01.2011;     27,63
02.02.2011;     27,60
08.02.2011;     27,64
15.02.2011;     27,64
21.02.2011;     27,60
01.03.2011;     27,55
08.03.2011;     27,54
15.03.2011;     27,53
21.03.2011;     27,53
02.04.2011;     27,49
09.04.2011;     27,48
16.04.2011;     27,47
23.04.2011;     27,45
01.05.2011;     27,43
08.05.2011;     27,39
16.05.2011;     27,39
22.05.2011;     27,37
01.06.2011;     27,36
08.06.2011;     27,34
15.06.2011;     27,32
22.06.2011;     27,33
01.07.2011;     27,31
08.07.2011;     27,46
15.07.2011;     27,48
22.07.2011;     27,50
02.08.2011;     27,62
08.08.2011;     27,61
15.08.2011;     27,63
22.08.2011;     27,58
01.09.2011;     27,54
08.09.2011;     27,52
15.09.2011;     27,50
22.09.2011;     27,47
01.10.2011;     27,45
08.10.2011;     27,42
15.10.2011;     27,43
23.10.2011;     27,44
01.11.2011;     27,42
08.11.2011;     27,42
15.11.2011;     27,41
23.11.2011;     27,40
02.12.2011;     27,41
09.12.2011;     27,43
16.12.2011;     27,47
22.12.2011;     27,50
01.01.2012;     27,51
08.01.2012;     27,54
15.01.2012;     27,54
22.01.2012;     27,56
01.02.2012;     27,55
08.02.2012;     27,51
15.02.2012;     27,49
22.02.2012;     27,54
01.03.2012;     27,57
07.03.2012;     27,55
14.03.2012;     27,53
22.03.2012;     27,50
01.04.2012;     27,47
08.04.2012;     27,46
16.04.2012;     27,43
23.04.2012;     27,42
02.05.2012;     27,39
09.05.2012;     27,39
15.05.2012;     27,36
21.05.2012;     27,34
02.06.2012;     27,31
08.06.2012;     27,27
15.06.2012;     27,28
22.06.2012;     27,29
01.07.2012;     27,29
08.07.2012;     27,29
16.07.2012;     27,28
22.07.2012;     27,29
02.08.2012;     27,29
08.08.2012;     27,28
15.08.2012;     27,27
22.08.2012;     27,25
02.09.2012;     27,23
08.09.2012;     27,22
17.09.2012;     27,21
23.09.2012;     27,21
01.10.2012;     27,22
08.10.2012;     27,26
14.10.2012;     27,28
21.10.2012;     27,30
02.11.2012;     27,29
09.11.2012;     27,28
16.11.2012;     27,28
22.11.2012;     27,27
01.12.2012;     27,28
08.12.2012;     27,29
15.12.2012;     27,27
22.12.2012;     27,34
02.01.2013;     27,37
08.01.2013;     27,42
15.01.2013;     27,45
22.01.2013;     27,43
02.02.2013;     27,48
09.02.2013;     27,51
16.02.2013;     27,51
23.02.2013;     27,51
02.03.2013;     27,52
09.03.2013;     27,50
15.03.2013;     27,49
21.03.2013;     27,48
01.04.2013;     27,50
08.04.2013;     27,51
15.04.2013;     27,50
22.04.2013;     27,48
01.05.2013;     27,44
08.05.2013;     27,45
15.05.2013;     27,41
22.05.2013;     27,38
02.06.2013;     27,44
08.06.2013;     27,41
16.06.2013;     27,36
23.06.2013;     27,35
01.07.2013;     27,35
08.07.2013;     27,34
15.07.2013;     27,32
01.08.2013;     27,26
08.08.2013;     27,25
15.08.2013;     27,24
22.08.2013;     27,23
01.09.2013;     27,21
10.09.2013;     27,23
15.09.2013;     27,23
23.09.2013;     27,25
01.10.2013;     27,24
08.10.2013;     27,25
15.10.2013;     27,32
22.10.2013;     27,36
01.11.2013;     27,36
08.11.2013;     27,39
14.11.2013;     27,39
21.11.2013;     27,42
02.12.2013;     27,43
09.12.2013;     27,46
15.12.2013;     27,47
23.12.2013;     27,46
01.01.2014;     27,46
09.01.2014;     27,48
15.01.2014;     27,47
21.01.2014;     27,47
01.02.2014;     27,43
07.02.2014;     27,44
14.02.2014;     27,44
21.02.2014;     27,43
01.03.2014;     27,42
08.03.2014;     27,40
16.03.2014;     27,38
23.03.2014;     27,36
01.04.2014;     27,35
08.04.2014;     27,35
15.04.2014;     27,34
22.04.2014;     27,33
02.05.2014;     27,30
08.05.2014;     27,29
15.05.2014;     27,29
22.05.2014;     27,27
01.06.2014;     27,26
09.06.2014;     27,24
15.06.2014;     27,25
22.06.2014;     27,23
02.07.2014;     27,23
08.07.2014;     27,23
15.07.2014;     27,22
21.07.2014;     27,21
01.08.2014;     27,21
08.08.2014;     27,21
15.08.2014;     27,22
22.08.2014;     27,21
01.09.2014;     27,20
08.09.2014;     27,19
15.09.2014;     27,20
22.09.2014;     27,20
30.09.2014;     27,19
08.10.2014;     27,19
16.10.2014;     27,20
22.10.2014;     27,21
01.11.2014;     27,21
07.11.2014;     27,22
14.11.2014;     27,22
23.11.2014;     27,22
01.12.2014;     27,22
08.12.2014;     27,21
15.12.2014;     27,23
22.12.2014;     27,24
02.01.2015;     27,26
08.01.2015;     27,28
15.01.2015;     27,35
24.01.2015;     27,35
02.02.2015;     27,38
09.02.2015;     27,38
16.02.2015;     27,38
22.02.2015;     27,37
02.03.2015;     27,38
09.03.2015;     27,38
16.03.2015;     27,37
22.03.2015;     27,36
01.04.2015;     27,36
08.04.2015;     27,37
15.04.2015;     27,36
22.04.2015;     27,34
30.04.2015;     27,34
08.05.2015;     27,33
16.05.2015;     27,31
23.05.2015;     27,29
01.06.2015;     27,27
10.06.2015;     27,25
15.06.2015;     27,23
22.06.2015;     27,22
02.07.2015;     27,20
08.07.2015;     27,18
15.07.2015;     27,19
22.07.2015;     27,20
01.08.2015;     27,18
09.08.2015;     27,16
15.08.2015;     27,15
23.08.2015;     27,18
01.09.2015;     27,21
07.09.2015;     27,21
15.09.2015;     27,22
22.09.2015;     27,21
01.10.2015;     27,20
08.10.2015;     27,21
16.10.2015;     27,24
23.10.2015;     27,27
02.11.2015;     27,28
09.11.2015;     27,28
16.11.2015;     27,31
22.11.2015;     27,34
02.12.2015;     27,40
09.12.2015;     27,41
14.12.2015;     27,44
01.01.2016;     27,43
09.01.2016;     27,41
16.01.2016;     27,43
22.01.2016;     27,41
01.02.2016;     27,45
08.02.2016;     27,45
16.02.2016;     27,43
23.02.2016;     27,48
02.03.2016;     27,47
08.03.2016;     27,47
15.03.2016;     27,45
22.03.2016;     27,44
01.04.2016;     27,43
09.04.2016;     27,42
16.04.2016;     27,42
24.04.2016;     27,40
01.05.2016;     27,38
08.05.2016;     27,36
16.05.2016;     27,33
22.05.2016;     27,30
01.06.2016;     27,28
08.06.2016;     27,27
15.06.2016;     27,26
22.06.2016;     27,24
01.07.2016;     27,22
08.07.2016;     27,22
15.07.2016;     27,21
22.07.2016;     27,20
02.08.2016;     27,20
08.08.2016;     27,19
16.08.2016;     27,18
22.08.2016;     27,18
01.09.2016;     27,17
08.09.2016;     27,16
15.09.2016;     27,14
22.09.2016;     27,13
02.10.2016;     27,13
08.10.2016;     27,14
16.10.2016;     27,16
23.10.2016;     27,17
01.11.2016;     27,19
08.11.2016;     27,20
16.11.2016;     27,21
23.11.2016;     27,22
01.12.2016;     27,22
09.12.2016;     27,21
16.12.2016;     27,23
22.12.2016;     27,25
01.01.2017;     27,26
08.01.2017;     27,27
16.01.2017;     27,28
22.01.2017;     27,29
01.02.2017;     27,28
08.02.2017;     27,27
15.02.2017;     27,26
22.02.2017;     27,28
01.03.2017;     27,29
08.03.2017;     27,30
15.03.2017;     27,31
24.03.2017;     27,33
01.04.2017;     27,32
08.04.2017;     27,30
17.04.2017;     27,28
24.04.2017;     27,27
01.05.2017;     27,25
09.05.2017;     27,24
15.05.2017;     27,23
22.05.2017;     27,21
01.06.2017;     27,20
08.06.2017;     27,18
15.06.2017;     27,16
22.06.2017;     27,15
03.07.2017;     27,45
09.07.2017;     27,45
16.07.2017;     27,47
23.07.2017;     27,47
01.08.2017;     27,61
15.08.2017;     27,65
22.08.2017;     27,61
02.09.2017;     27,52
09.09.2017;     27,50
15.09.2017;     27,48
22.09.2017;     27,46
01.10.2017;     27,43
08.10.2017;     27,47
16.10.2017;     27,46
22.10.2017;     27,47
01.11.2017;     27,48
08.11.2017;     27,53
15.11.2017;     27,55
22.11.2017;     27,56
04.12.2017;     27,58
09.12.2017;     27,59
16.12.2017;     27,61
22.12.2017;     27,60
01.01.2018;     27,59
08.01.2018;     27,60
14.01.2018;     27,62
21.01.2018;     27,63
01.02.2018;     27,62
08.02.2018;     27,61
16.02.2018;     27,58
23.02.2018;     27,55
01.03.2018;     27,53
08.03.2018;     27,54
16.03.2018;     27,54
22.03.2018;     27,53
01.04.2018;     27,56
09.04.2018;     27,59
15.04.2018;     27,58
22.04.2018;     27,56
01.05.2018;     27,52
16.05.2018;     27,43
22.05.2018;     27,41
02.06.2018;     27,37
09.06.2018;     27,35
16.06.2018;     27,33
23.06.2018;     27,32
02.07.2018;     27,30
08.07.2018;     27,28
16.07.2018;     27,34
22.07.2018;     27,31
02.08.2018;     27,30
09.08.2018;     27,29
16.08.2018;     27,26
23.08.2018;     27,25
01.09.2018;     27,24
09.09.2018;     27,23
15.09.2018;     27,22
22.09.2018;     27,21
01.10.2018;     27,21
08.10.2018;     27,21
15.10.2018;     27,21
22.10.2018;     27,22
10.11.2018;     27,25
16.11.2018;     27,26
22.11.2018;     27,26
01.12.2018;     27,27
08.12.2018;     27,28
15.12.2018;     27,28
22.12.2018;     27,28
02.01.2019;     27,29
09.01.2019;     27,31
17.01.2019;     27,32
22.01.2019;     27,32
02.02.2019;     27,33
09.02.2019;     27,33
16.02.2019;     27,33
23.02.2019;     27,33
02.03.2019;     27,32
09.03.2019;     27,33
16.03.2019;     27,37
23.03.2019;     27,37
31.03.2019;     27,37
07.04.2019;     27,36
14.04.2019;     27,33
21.04.2019;     27,32
02.05.2019;     27,30
09.05.2019;     27,28
16.05.2019;     27,26
23.05.2019;     27,25
02.06.2019;     27,23
09.06.2019;     27,20
22.06.2019;     27,19
30.06.2019;     27,16
08.07.2019;     27,16
14.07.2019;     27,15
21.07.2019;     27,14
01.08.2019;     27,14
07.08.2019;     27,13
15.08.2019;     27,12
22.08.2019;     27,11
01.09.2019;     27,10
08.09.2019;     27,10
15.09.2019;     27,10
22.09.2019;     27,10
01.10.2019;     27,14
08.10.2019;     27,16
16.10.2019;     27,19
22.10.2019;     27,21
01.11.2019;     27,22
08.11.2019;     27,25
16.11.2019;     27,28
24.11.2019;     27,30
01.12.2019;     27,31
08.12.2019;     27,33
15.12.2019;     27,35
22.12.2019;     27,36
01.01.2020;     27,36
08.01.2020;     27,35
15.01.2020;     27,34
22.01.2020;     27,33
01.02.2020;     27,33
08.02.2020;     27,34
15.02.2020;     27,35
22.02.2020;     27,35
01.03.2020;     27,38
08.03.2020;     27,38
15.03.2020;     27,40
22.03.2020;     27,39
01.04.2020;     27,37
08.04.2020;     27,36
15.04.2020;     27,35
22.04.2020;     27,34
02.05.2020;     27,33
09.05.2020;     27,31
16.05.2020;     27,30
23.05.2020;     27,27
01.06.2020;     27,25
07.06.2020;     27,23
14.06.2020;     27,24
21.06.2020;     27,26
01.07.2020;     27,24
08.07.2020;     27,21
15.07.2020;     27,20
22.07.2020;     27,19
01.08.2020;     27,17
08.08.2020;     27,15
15.08.2020;     27,13
22.08.2020;     27,12
01.09.2020;     27,12
08.09.2020;     27,12
15.09.2020;     27,11
22.09.2020;     27,10
03.10.2020;     27,13
10.10.2020;     27,14
17.10.2020;     27,15
24.10.2020;     27,17
01.11.2020;     27,20
08.11.2020;     27,22
15.11.2020;     27,24
22.11.2020;     27,24
01.12.2020;     27,23
08.12.2020;     27,23
15.12.2020;     27,22
22.12.2020;     27,22
02.01.2021;     27,24
09.01.2021;     27,26
16.01.2021;     27,28
23.01.2021;     27,31
31.01.2021;     27,32
07.02.2021;     27,36
14.02.2021;     27,36
21.02.2021;     27,40
28.02.2021;     27,40
07.03.2021;     27,39
14.03.2021;     27,40
21.03.2021;     27,42
02.04.2021;     27,40
09.04.2021;     27,38
16.04.2021;     27,38
23.04.2021;     27,37
01.05.2021;     27,36
08.05.2021;     27,36
15.05.2021;     27,39
22.05.2021;     27,38
01.06.2021;     27,39
08.06.2021;     27,35
22.06.2021;     27,31
01.07.2021;     27,37
08.07.2021;     27,40
15.07.2021;     27,39
22.07.2021;     27,38
01.08.2021;     27,35
08.08.2021;     27,32
15.08.2021;     27,31
22.08.2021;     27,31
01.09.2021;     27,36
08.09.2021;     27,35
15.09.2021;     27,35
22.09.2021;     27,36
01.10.2021;     27,36
08.10.2021;     27,39
15.10.2021;     27,40
22.10.2021;     27,35
31.10.2021;     27,37
07.11.2021;     27,38
14.11.2021;     27,33
21.11.2021;     27,32
01.12.2021;     27,32
08.12.2021;     27,32
15.12.2021;     27,32
22.12.2021;     27,32
02.01.2022;     27,37
09.01.2022;     27,40
16.01.2022;     27,37
23.01.2022;     27,40
01.02.2022;     27,41
08.02.2022;     27,43
15.02.2022;     27,43
22.02.2022;     27,46
01.03.2022;     27,46
07.03.2022;     27,45
14.03.2022;     27,43
22.03.2022;     27,42
02.04.2022;     27,40
09.04.2022;     27,42
16.04.2022;     27,43
23.04.2022;     27,41
