Messstelle 3141 9861, Grundwasserstand in m über NHN92
 
01.04.2002;     29,65
08.04.2002;     29,64
15.04.2002;     29,67
22.04.2002;     29,69
01.05.2002;     29,69
08.05.2002;     29,70
15.05.2002;     29,70
22.05.2002;     29,71
01.06.2002;     29,68
08.06.2002;     29,65
15.06.2002;     29,62
22.06.2002;     29,57
01.07.2002;     29,54
08.07.2002;     29,50
15.07.2002;     29,45
22.07.2002;     29,43
01.08.2002;     29,42
08.08.2002;     29,41
15.08.2002;     29,39
22.08.2002;     29,36
01.09.2002;     29,32
08.09.2002;     29,30
15.09.2002;     29,29
01.04.2004;     29,27
08.04.2004;     29,28
15.04.2004;     29,28
22.04.2004;     29,27
01.05.2004;     29,26
08.05.2004;     29,25
15.05.2004;     29,23
22.05.2004;     29,21
01.06.2004;     29,17
08.06.2004;     29,15
15.06.2004;     29,13
22.06.2004;     29,10
01.07.2004;     29,08
08.07.2004;     29,05
15.07.2004;     29,03
22.07.2004;     29,02
01.08.2004;     29,02
08.08.2004;     29,01
15.08.2004;     29,00
22.08.2004;     28,93
01.09.2004;     28,87
08.09.2004;     28,91
15.09.2004;     28,95
22.09.2004;     28,94
01.10.2004;     28,92
08.10.2004;     28,90
15.10.2004;     28,90
22.10.2004;     28,89
01.11.2004;     28,89
08.11.2004;     28,88
15.11.2004;     28,87
22.11.2004;     28,86
01.12.2004;     28,85
08.12.2004;     28,84
15.12.2004;     28,83
22.12.2004;     28,83
01.01.2005;     28,82
08.01.2005;     28,82
15.01.2005;     28,82
22.01.2005;     28,81
01.02.2005;     28,82
08.02.2005;     28,83
15.02.2005;     28,84
22.02.2005;     28,86
01.03.2005;     28,91
08.03.2005;     28,95
15.03.2005;     28,99
22.03.2005;     29,01
01.04.2005;     29,04
08.04.2005;     29,06
15.04.2005;     29,05
22.04.2005;     29,11
01.05.2005;     29,13
08.05.2005;     29,14
15.05.2005;     29,13
22.05.2005;     29,14
01.06.2005;     29,12
08.06.2005;     29,11
15.06.2005;     29,10
22.06.2005;     29,08
01.07.2005;     29,06
08.07.2005;     29,03
15.07.2005;     29,01
22.07.2005;     29,00
01.08.2005;     28,99
08.08.2005;     28,98
15.08.2005;     28,98
22.08.2005;     28,98
01.09.2005;     28,97
08.09.2005;     28,96
15.09.2005;     28,94
22.09.2005;     28,92
01.10.2005;     28,90
08.10.2005;     28,89
15.10.2005;     28,87
22.10.2005;     28,86
01.11.2005;     28,86
08.11.2005;     28,85
15.11.2005;     28,85
22.11.2005;     28,84
01.12.2005;     28,83
08.12.2005;     28,82
15.12.2005;     28,81
22.12.2005;     28,81
01.01.2006;     28,81
08.01.2006;     28,82
15.01.2006;     28,84
22.01.2006;     28,86
01.02.2006;     28,87
08.02.2006;     28,88
15.02.2006;     28,90
22.02.2006;     28,93
01.03.2006;     28,99
08.03.2006;     29,03
15.03.2006;     29,08
22.03.2006;     29,12
01.04.2006;     29,15
08.04.2006;     29,17
15.04.2006;     29,20
22.04.2006;     29,22
01.05.2006;     29,27
08.05.2006;     29,29
15.05.2006;     29,30
22.05.2006;     29,32
01.06.2006;     29,32
08.06.2006;     29,31
15.06.2006;     29,30
22.06.2006;     29,28
01.07.2006;     29,25
08.07.2006;     29,22
15.07.2006;     29,18
22.07.2006;     29,14
01.08.2006;     29,12
08.08.2006;     29,09
15.08.2006;     29,07
22.08.2006;     29,04
01.09.2006;     29,04
08.09.2006;     29,03
15.09.2006;     29,01
22.09.2006;     29,00
01.10.2006;     28,98
08.10.2006;     28,96
15.10.2006;     28,94
22.10.2006;     28,92
01.11.2006;     28,91
08.11.2006;     28,89
15.11.2006;     28,88
22.11.2006;     28,87
01.12.2006;     28,85
08.12.2006;     28,84
15.12.2006;     28,84
22.12.2006;     28,83
01.01.2007;     28,82
08.01.2007;     28,81
15.01.2007;     28,80
22.01.2007;     28,82
01.02.2007;     28,84
08.02.2007;     28,88
15.02.2007;     28,92
22.02.2007;     28,96
03.03.2007;     28,98
10.03.2007;     29,03
17.03.2007;     29,09
24.03.2007;     29,15
01.04.2007;     29,18
08.04.2007;     29,21
15.04.2007;     29,24
22.04.2007;     29,26
02.05.2007;     29,27
09.05.2007;     29,27
16.05.2007;     29,27
23.05.2007;     29,28
01.06.2007;     29,27
08.06.2007;     29,27
16.06.2007;     29,28
22.06.2007;     29,28
01.07.2007;     29,30
08.07.2007;     29,31
15.07.2007;     29,33
22.07.2007;     29,35
01.08.2007;     29,46
08.08.2007;     29,59
15.08.2007;     29,60
22.08.2007;     29,59
01.09.2007;     29,58
08.09.2007;     29,56
15.09.2007;     29,54
22.09.2007;     29,52
01.10.2007;     29,50
07.10.2007;     29,48
14.10.2007;     29,49
21.10.2007;     29,47
02.11.2007;     29,45
08.11.2007;     29,45
15.11.2007;     29,43
22.11.2007;     29,44
01.12.2007;     29,44
08.12.2007;     29,44
15.12.2007;     29,45
22.12.2007;     29,48
01.01.2008;     29,51
09.01.2008;     29,52
16.01.2008;     29,54
23.01.2008;     29,54
02.02.2008;     29,76
09.02.2008;     29,84
16.02.2008;     29,90
23.02.2008;     29,93
01.03.2008;     29,95
08.03.2008;     29,95
15.03.2008;     29,96
22.03.2008;     29,96
01.04.2008;     29,97
08.04.2008;     29,99
15.04.2008;     30,01
22.04.2008;     30,04
01.05.2008;     30,06
08.05.2008;     30,07
15.05.2008;     30,05
22.05.2008;     30,02
01.06.2008;     29,93
08.06.2008;     29,87
15.06.2008;     29,83
22.06.2008;     29,77
01.07.2008;     29,71
08.07.2008;     29,67
15.07.2008;     29,65
22.07.2008;     29,61
01.08.2008;     29,59
08.08.2008;     29,55
15.08.2008;     29,51
22.08.2008;     29,49
01.09.2008;     29,46
08.09.2008;     29,43
15.09.2008;     29,41
22.09.2008;     29,39
01.10.2008;     29,35
08.10.2008;     29,34
15.10.2008;     29,32
22.10.2008;     29,31
01.11.2008;     29,29
09.11.2008;     29,29
15.11.2008;     29,28
22.11.2008;     29,26
01.12.2008;     29,26
08.12.2008;     29,25
15.12.2008;     29,26
22.12.2008;     29,28
01.01.2009;     29,30
08.01.2009;     29,31
15.01.2009;     29,32
22.01.2009;     29,33
01.02.2009;     29,32
08.02.2009;     29,33
15.02.2009;     29,32
22.02.2009;     29,34
01.03.2009;     29,35
08.03.2009;     29,38
15.03.2009;     29,40
22.03.2009;     29,43
01.04.2009;     29,50
08.04.2009;     29,50
15.04.2009;     29,51
22.04.2009;     29,51
01.05.2009;     29,49
08.05.2009;     29,46
15.05.2009;     29,42
22.05.2009;     29,37
01.06.2009;     29,34
08.06.2009;     29,29
15.06.2009;     29,27
22.06.2009;     29,26
01.07.2009;     29,24
08.07.2009;     29,22
15.07.2009;     29,19
21.07.2009;     29,18
01.08.2009;     29,16
08.08.2009;     29,14
15.08.2009;     29,13
22.08.2009;     29,11
01.09.2009;     29,08
08.09.2009;     29,07
15.09.2009;     29,06
22.09.2009;     29,04
01.10.2009;     29,02
08.10.2009;     29,00
15.10.2009;     28,99
22.10.2009;     28,98
01.11.2009;     28,97
08.11.2009;     28,96
15.11.2009;     28,97
22.11.2009;     28,98
01.12.2009;     29,02
10.12.2009;     29,05
15.12.2009;     29,08
22.12.2009;     29,13
01.01.2010;     29,18
08.01.2010;     29,21
15.01.2010;     29,22
22.01.2010;     29,26
31.01.2010;     29,28
07.02.2010;     29,29
14.02.2010;     29,30
21.02.2010;     29,31
28.02.2010;     29,32
07.03.2010;     29,32
14.03.2010;     29,35
21.03.2010;     29,39
01.04.2010;     29,43
08.04.2010;     29,46
15.04.2010;     29,49
22.04.2010;     29,52
01.05.2010;     29,55
08.05.2010;     29,56
15.05.2010;     29,56
22.05.2010;     29,57
01.06.2010;     29,58
08.06.2010;     29,60
15.06.2010;     29,61
22.06.2010;     29,62
01.07.2010;     29,60
08.07.2010;     29,55
15.07.2010;     29,49
22.07.2010;     29,43
01.08.2010;     29,37
08.08.2010;     29,36
15.08.2010;     29,34
22.08.2010;     29,32
01.09.2010;     29,39
08.09.2010;     29,50
15.09.2010;     29,60
26.09.2010;     29,67
03.10.2010;     29,70
10.10.2010;     29,81
17.10.2010;     29,84
24.10.2010;     29,88
03.11.2010;     29,84
08.11.2010;     29,86
15.11.2010;     29,83
22.11.2010;     29,86
03.12.2010;     29,88
08.12.2010;     29,90
15.12.2010;     29,91
22.12.2010;     29,95
01.01.2011;     29,97
08.01.2011;     29,98
15.01.2011;     30,02
22.01.2011;     30,10
02.02.2011;     30,25
08.02.2011;     30,27
15.02.2011;     30,32
21.02.2011;     30,34
01.03.2011;     30,35
08.03.2011;     30,37
15.03.2011;     30,33
21.03.2011;     30,30
02.04.2011;     30,32
09.04.2011;     30,21
16.04.2011;     30,18
23.04.2011;     30,15
01.05.2011;     30,10
08.05.2011;     30,05
16.05.2011;     30,02
22.05.2011;     29,99
01.06.2011;     29,95
08.06.2011;     29,91
15.06.2011;     29,87
22.06.2011;     29,84
01.07.2011;     29,79
08.07.2011;     29,83
15.07.2011;     29,90
22.07.2011;     29,95
02.08.2011;     30,01
08.08.2011;     30,10
15.08.2011;     30,15
22.08.2011;     30,19
01.09.2011;     30,21
08.09.2011;     30,17
15.09.2011;     30,12
22.09.2011;     30,09
01.10.2011;     30,07
08.10.2011;     30,01
15.10.2011;     29,98
23.10.2011;     29,95
01.11.2011;     29,90
08.11.2011;     29,88
15.11.2011;     29,86
23.11.2011;     29,83
02.12.2011;     29,81
09.12.2011;     29,79
16.12.2011;     29,82
22.12.2011;     29,77
01.01.2012;     29,79
08.01.2012;     29,79
15.01.2012;     29,82
22.01.2012;     29,89
01.02.2012;     29,92
08.02.2012;     29,96
15.02.2012;     29,99
22.02.2012;     29,99
01.03.2012;     30,00
07.03.2012;     30,02
14.03.2012;     30,03
22.03.2012;     30,03
01.04.2012;     30,02
08.04.2012;     30,01
16.04.2012;     29,95
23.04.2012;     29,92
02.05.2012;     29,87
09.05.2012;     29,83
15.05.2012;     29,80
21.05.2012;     29,77
02.06.2012;     29,71
08.06.2012;     29,70
15.06.2012;     29,67
22.06.2012;     29,64
01.07.2012;     29,60
08.07.2012;     29,58
16.07.2012;     29,55
22.07.2012;     29,53
02.08.2012;     29,50
08.08.2012;     29,47
15.08.2012;     29,45
22.08.2012;     29,43
02.09.2012;     29,40
08.09.2012;     29,38
17.09.2012;     29,34
23.09.2012;     29,33
01.10.2012;     29,30
08.10.2012;     29,28
14.10.2012;     29,27
21.10.2012;     29,25
02.11.2012;     29,23
09.11.2012;     29,21
16.11.2012;     29,20
22.11.2012;     29,18
01.12.2012;     29,19
08.12.2012;     29,21
15.12.2012;     29,17
22.12.2012;     29,14
02.01.2013;     29,14
08.01.2013;     29,16
15.01.2013;     29,21
22.01.2013;     29,28
02.02.2013;     29,36
09.02.2013;     29,39
16.02.2013;     29,43
23.02.2013;     29,48
02.03.2013;     29,52
09.03.2013;     29,55
15.03.2013;     29,57
21.03.2013;     29,59
01.04.2013;     29,60
08.04.2013;     29,61
15.04.2013;     29,62
22.04.2013;     29,63
01.05.2013;     29,63
08.05.2013;     29,63
15.05.2013;     29,63
22.05.2013;     29,61
02.06.2013;     29,57
08.06.2013;     29,56
16.06.2013;     29,53
23.06.2013;     29,50
01.07.2013;     29,46
08.07.2013;     29,43
15.07.2013;     29,41
01.08.2013;     29,34
08.08.2013;     29,32
15.08.2013;     29,30
22.08.2013;     29,28
01.09.2013;     29,24
10.09.2013;     29,22
15.09.2013;     29,21
23.09.2013;     29,19
01.10.2013;     29,17
08.10.2013;     29,16
15.10.2013;     29,15
22.10.2013;     29,15
01.11.2013;     29,17
08.11.2013;     29,18
14.11.2013;     29,18
21.11.2013;     29,20
02.12.2013;     29,21
09.12.2013;     29,25
15.12.2013;     29,28
23.12.2013;     29,32
01.01.2014;     29,36
09.01.2014;     29,40
15.01.2014;     29,41
21.01.2014;     29,42
01.02.2014;     29,45
07.02.2014;     29,46
14.02.2014;     29,48
21.02.2014;     29,49
01.03.2014;     29,50
08.03.2014;     29,50
16.03.2014;     29,51
23.03.2014;     29,50
01.04.2014;     29,50
08.04.2014;     29,49
15.04.2014;     29,47
22.04.2014;     29,45
02.05.2014;     29,41
08.05.2014;     29,38
15.05.2014;     29,35
22.05.2014;     29,32
01.06.2014;     29,30
09.06.2014;     29,27
15.06.2014;     29,25
22.06.2014;     29,23
02.07.2014;     29,20
08.07.2014;     29,19
15.07.2014;     29,18
21.07.2014;     29,16
01.08.2014;     29,15
08.08.2014;     29,13
15.08.2014;     29,12
22.08.2014;     29,11
01.09.2014;     29,10
08.09.2014;     29,08
15.09.2014;     29,07
22.09.2014;     29,06
30.09.2014;     29,06
08.10.2014;     29,04
16.10.2014;     29,03
22.10.2014;     29,02
01.11.2014;     29,01
07.11.2014;     29,00
14.11.2014;     28,99
23.11.2014;     28,97
01.12.2014;     28,97
08.12.2014;     28,96
15.12.2014;     28,95
22.12.2014;     28,93
02.01.2015;     28,93
08.01.2015;     28,92
15.01.2015;     28,91
24.01.2015;     28,94
02.02.2015;     28,98
09.02.2015;     29,00
16.02.2015;     29,02
22.02.2015;     29,05
02.03.2015;     29,07
09.03.2015;     29,11
16.03.2015;     29,13
22.03.2015;     29,14
01.04.2015;     29,15
08.04.2015;     29,17
15.04.2015;     29,19
22.04.2015;     29,20
30.04.2015;     29,20
08.05.2015;     29,20
16.05.2015;     29,19
23.05.2015;     29,18
01.06.2015;     29,17
10.06.2015;     29,14
15.06.2015;     29,11
22.06.2015;     29,09
02.07.2015;     29,04
08.07.2015;     29,02
15.07.2015;     28,99
22.07.2015;     28,97
01.08.2015;     28,94
09.08.2015;     28,92
15.08.2015;     28,91
23.08.2015;     28,90
01.09.2015;     28,90
07.09.2015;     28,88
15.09.2015;     28,87
22.09.2015;     28,87
01.10.2015;     28,87
08.10.2015;     28,86
16.10.2015;     28,84
23.10.2015;     28,83
02.11.2015;     28,82
09.11.2015;     28,82
16.11.2015;     28,82
22.11.2015;     28,81
02.12.2015;     28,85
09.12.2015;     28,89
14.12.2015;     28,94
01.01.2016;     29,07
09.01.2016;     29,12
22.01.2016;     29,16
01.02.2016;     29,19
08.02.2016;     29,22
16.02.2016;     29,24
23.02.2016;     29,26
02.03.2016;     29,29
08.03.2016;     29,30
15.03.2016;     29,33
22.03.2016;     29,35
01.04.2016;     29,37
09.04.2016;     29,39
16.04.2016;     29,40
24.04.2016;     29,41
01.05.2016;     29,40
08.05.2016;     29,40
16.05.2016;     29,38
22.05.2016;     29,36
01.06.2016;     29,32
08.06.2016;     29,28
15.06.2016;     29,25
22.06.2016;     29,21
01.07.2016;     29,17
08.07.2016;     29,16
15.07.2016;     29,13
22.07.2016;     29,11
02.08.2016;     29,07
08.08.2016;     29,05
16.08.2016;     29,04
22.08.2016;     29,02
01.09.2016;     29,00
08.09.2016;     28,98
15.09.2016;     28,97
22.09.2016;     28,95
02.10.2016;     28,92
08.10.2016;     28,92
16.10.2016;     28,90
23.10.2016;     28,89
01.11.2016;     28,87
08.11.2016;     28,86
16.11.2016;     28,85
23.11.2016;     28,83
01.12.2016;     28,82
09.12.2016;     28,81
16.12.2016;     28,80
22.12.2016;     28,79
01.01.2017;     28,78
08.01.2017;     28,78
16.01.2017;     28,77
22.01.2017;     28,76
01.02.2017;     28,78
08.02.2017;     28,78
15.02.2017;     28,79
22.02.2017;     28,80
01.03.2017;     28,80
08.03.2017;     28,82
15.03.2017;     28,83
24.03.2017;     28,86
01.04.2017;     28,87
08.04.2017;     28,89
17.04.2017;     28,93
24.04.2017;     28,94
01.05.2017;     28,93
09.05.2017;     28,94
15.05.2017;     28,95
22.05.2017;     28,94
01.06.2017;     28,93
08.06.2017;     28,92
15.06.2017;     28,90
23.06.2017;     28,86
03.07.2017;     28,95
09.07.2017;     29,15
16.07.2017;     29,26
23.07.2017;     29,32
01.08.2017;     29,47
15.08.2017;     29,69
22.08.2017;     29,78
02.09.2017;     29,82
09.09.2017;     29,80
15.09.2017;     29,77
22.09.2017;     29,73
01.10.2017;     29,69
08.10.2017;     29,67
16.10.2017;     29,65
22.10.2017;     29,63
01.11.2017;     29,60
08.11.2017;     29,59
15.11.2017;     29,60
22.11.2017;     29,63
04.12.2017;     29,64
09.12.2017;     29,67
16.12.2017;     29,70
22.12.2017;     29,74
01.01.2018;     29,78
08.01.2018;     29,80
14.01.2018;     29,82
21.01.2018;     29,84
01.02.2018;     29,87
08.02.2018;     29,90
16.02.2018;     29,93
23.02.2018;     29,94
01.03.2018;     29,96
08.03.2018;     29,95
16.03.2018;     29,94
22.03.2018;     29,95
01.04.2018;     29,93
09.04.2018;     29,95
15.04.2018;     29,96
22.04.2018;     29,98
01.05.2018;     29,98
16.05.2018;     29,92
22.05.2018;     29,86
02.06.2018;     29,76
09.06.2018;     29,71
16.06.2018;     29,66
23.06.2018;     29,62
02.07.2018;     29,58
08.07.2018;     29,55
16.07.2018;     29,52
22.07.2018;     29,49
02.08.2018;     29,45
09.08.2018;     29,44
16.08.2018;     29,41
23.08.2018;     29,39
01.09.2018;     29,36
09.09.2018;     29,32
15.09.2018;     29,32
22.09.2018;     29,27
01.10.2018;     29,26
08.10.2018;     29,24
15.10.2018;     29,22
22.10.2018;     29,21
10.11.2018;     29,16
16.11.2018;     29,15
22.11.2018;     29,13
01.12.2018;     29,12
08.12.2018;     29,10
15.12.2018;     29,08
22.12.2018;     29,07
02.01.2019;     29,05
09.01.2019;     29,04
17.01.2019;     29,03
22.01.2019;     29,02
02.02.2019;     29,01
09.02.2019;     29,00
16.02.2019;     29,00
23.02.2019;     28,99
02.03.2019;     28,99
09.03.2019;     28,97
16.03.2019;     28,99
23.03.2019;     28,99
31.03.2019;     28,99
07.04.2019;     29,00
14.04.2019;     29,00
21.04.2019;     29,01
02.05.2019;     29,00
09.05.2019;     28,99
16.05.2019;     28,98
23.05.2019;     28,97
02.06.2019;     28,96
09.06.2019;     28,95
22.06.2019;     28,93
30.06.2019;     28,92
08.07.2019;     28,91
14.07.2019;     28,90
21.07.2019;     28,88
01.08.2019;     28,87
07.08.2019;     28,86
15.08.2019;     28,84
22.08.2019;     28,83
01.09.2019;     28,82
08.09.2019;     28,80
15.09.2019;     28,79
22.09.2019;     28,77
01.10.2019;     28,77
08.10.2019;     28,76
16.10.2019;     28,73
22.10.2019;     28,73
01.11.2019;     28,71
08.11.2019;     28,71
16.11.2019;     28,70
24.11.2019;     28,71
01.12.2019;     28,73
08.12.2019;     28,74
15.12.2019;     28,75
22.12.2019;     28,76
01.01.2020;     28,79
08.01.2020;     28,82
15.01.2020;     28,84
22.01.2020;     28,86
01.02.2020;     28,88
08.02.2020;     28,89
15.02.2020;     28,91
22.02.2020;     28,92
01.03.2020;     28,94
08.03.2020;     28,96
15.03.2020;     28,98
22.03.2020;     29,00
01.04.2020;     29,03
08.04.2020;     29,06
15.04.2020;     29,08
22.04.2020;     29,10
02.05.2020;     29,11
09.05.2020;     29,11
16.05.2020;     29,10
23.05.2020;     29,09
01.06.2020;     29,07
07.06.2020;     29,05
14.06.2020;     29,03
21.06.2020;     29,00
01.07.2020;     28,98
08.07.2020;     28,95
15.07.2020;     28,93
22.07.2020;     28,90
01.08.2020;     28,88
08.08.2020;     28,86
15.08.2020;     28,83
22.08.2020;     28,82
01.09.2020;     28,79
08.09.2020;     28,78
15.09.2020;     28,76
22.09.2020;     28,74
03.10.2020;     28,72
10.10.2020;     28,71
17.10.2020;     28,70
24.10.2020;     28,69
01.11.2020;     28,69
08.11.2020;     28,68
15.11.2020;     28,67
22.11.2020;     28,67
01.12.2020;     28,67
08.12.2020;     28,67
15.12.2020;     28,66
22.12.2020;     28,66
02.01.2021;     28,65
09.01.2021;     28,64
16.01.2021;     28,64
23.01.2021;     28,64
31.01.2021;     28,66
07.02.2021;     28,69
14.02.2021;     28,74
21.02.2021;     28,79
28.02.2021;     28,84
07.03.2021;     28,88
14.03.2021;     28,91
21.03.2021;     28,94
02.04.2021;     28,96
09.04.2021;     29,00
16.04.2021;     29,01
23.04.2021;     29,02
01.05.2021;     29,03
08.05.2021;     29,04
15.05.2021;     29,05
22.05.2021;     29,06
01.06.2021;     29,06
08.06.2021;     29,06
15.06.2021;     29,06
22.06.2021;     29,04
01.07.2021;     29,02
08.07.2021;     29,00
15.07.2021;     28,99
22.07.2021;     28,98
01.08.2021;     28,97
08.08.2021;     28,96
15.08.2021;     28,94
22.08.2021;     28,92
01.09.2021;     28,89
08.09.2021;     28,88
15.09.2021;     28,87
22.09.2021;     28,85
01.10.2021;     28,84
08.10.2021;     28,83
15.10.2021;     28,81
22.10.2021;     28,81
31.10.2021;     28,80
07.11.2021;     28,79
14.11.2021;     28,78
21.11.2021;     28,78
01.12.2021;     28,77
08.12.2021;     28,78
15.12.2021;     28,80
22.12.2021;     28,81
02.01.2022;     28,81
09.01.2022;     28,82
16.01.2022;     28,85
23.01.2022;     28,88
01.02.2022;     28,93
08.02.2022;     28,97
15.02.2022;     28,99
22.02.2022;     29,02
01.03.2022;     29,04
07.03.2022;     29,06
14.03.2022;     29,08
22.03.2022;     29,11
02.04.2022;     29,14
09.04.2022;     29,16
16.04.2022;     29,18
23.04.2022;     29,18
